model,mutations,GED, CNE, Jaccard, W-GED, LCS,,1,Pearson,R^2
Process111,10,0.706896552,0.706896552,0.73246337,0.936014894,0.545,,,,
Process111,10,0.809917355,0.809917355,0.774786325,0.944451064,0.645,,,,
Process111,10,0.830508475,0.830508475,0.734229885,0.939358824,0.6,,,,
Process111,10,0.561983471,0.561983471,0.668988095,0.918626,0.56,,,,
Process111,10,0.607142857,0.607142857,0.781317935,0.945515909,0.33,,,,
Process111,10,0.643478261,0.643478261,0.761184751,0.944580851,0.385,,,,
Process111,10,0.644067797,0.644067797,0.709351852,0.93277551,0.515,,,,
Process111,10,0.684210526,0.684210526,0.721471451,0.934587234,0.42,,,,
Process111,10,0.660869565,0.660869565,0.718718781,0.930953191,0.485,,,,
Process111,10,0.827586207,0.827586207,0.857111111,0.96751087,0.58,,,,
Process111,10,0.672413793,0.672413793,0.771633229,0.946138298,0.48,,,,
Process111,10,0.745762712,0.745762712,0.798722222,0.952757447,0.52,,,,
Process111,10,0.773109244,0.773109244,0.715991903,0.930659184,0.53,,,,
Process111,10,0.67768595,0.67768595,0.722461971,0.935016327,0.53,,,,
Process111,10,0.695652174,0.695652174,0.655185185,0.912080435,0.365,,,,
Process111,10,0.690265487,0.690265487,0.726507937,0.932086667,0.365,,,,
Process111,10,0.716981132,0.716981132,0.695855204,0.931308696,0.39,,,,
Process111,10,0.881355932,0.881355932,0.80605475,0.954934694,0.625,,,,
Process111,10,0.709090909,0.709090909,0.698643275,0.925968182,0.47,,,,
Process111,10,0.695652174,0.695652174,0.723333333,0.932357778,0.5,,,,
Process111,10,0.631578947,0.631578947,0.759256662,0.941033333,0.475,,,,
Process111,10,0.738738739,0.738738739,0.790643275,0.95242,0.58,,,,
Process111,10,0.68907563,0.68907563,0.753589744,0.941922917,0.435,,,,
Process111,10,0.854545455,0.854545455,0.781595365,0.946518605,0.56,,,,
Process111,10,0.739495798,0.739495798,0.776739927,0.946497917,0.585,,,,
Process111,10,0.702702703,0.702702703,0.694507937,0.925275,0.5,,,,
Process111,10,0.894736842,0.894736842,0.890435606,0.974273913,0.47,,,,
Process111,10,0.844827586,0.844827586,0.8055,0.955841304,0.615,,,,
Process111,10,0.700854701,0.700854701,0.726288998,0.932357778,0.49,,,,
Process111,10,0.616666667,0.616666667,0.63603455,0.906847917,0.575,,,,
Process111,10,0.598290598,0.598290598,0.699579125,0.928542857,0.365,,,,
Process111,10,0.644628099,0.644628099,0.687392501,0.923622917,0.43,,,,
Process111,10,0.689655172,0.689655172,0.673695844,0.916633333,0.385,,,,
Process111,11,0.655172414,0.655172414,0.72011204,0.933771429,0.415,,,,
Process111,11,0.761904762,0.761904762,0.739208333,0.938432558,0.405,,,,
Process111,11,0.803418803,0.803418803,0.792873303,0.9534875,0.39,,,,
Process111,11,0.518518519,0.518518519,0.726190476,0.932764444,0.36,,,,
Process111,11,0.666666667,0.666666667,0.685116249,0.921058824,0.585,,,,
Process111,11,0.584070796,0.584070796,0.647797871,0.910965957,0.4,,,,
Process111,11,0.722689076,0.722689076,0.715688647,0.931375,0.385,,,,
Process111,11,0.548387097,0.548387097,0.66959707,0.916064,0.455,,,,
Process111,11,0.719298246,0.719298246,0.727068966,0.93534,0.49,,,,
Process111,11,0.758064516,0.758064516,0.731157635,0.93656,0.67,,,,
Process111,11,0.721311475,0.721311475,0.662380952,0.914839216,0.335,,,,
Process111,11,0.629032258,0.629032258,0.674961068,0.918547059,0.505,,,,
Process111,11,0.747826087,0.747826087,0.773754386,0.946028261,0.49,,,,
Process111,11,0.722689076,0.722689076,0.713147812,0.931502083,0.56,,,,
Process111,11,0.64957265,0.64957265,0.689733743,0.92489375,0.355,,,,
Process111,11,0.717948718,0.717948718,0.690695489,0.926053061,0.345,,,,
Process111,11,0.68852459,0.68852459,0.730899471,0.934767347,0.51,,,,
Process111,11,0.75,0.75,0.725079365,0.933789583,0.45,,,,
Process111,11,0.609375,0.609375,0.662859285,0.9146,0.43,,,,
Process111,11,0.707964602,0.707964602,0.753809524,0.940109091,0.42,,,,
Process111,11,0.650406504,0.650406504,0.698457792,0.92619,0.565,,,,
Process111,11,0.666666667,0.666666667,0.657591093,0.916904444,0.54,,,,
Process111,11,0.666666667,0.666666667,0.653372845,0.914112,0.505,,,,
Process111,11,0.68907563,0.68907563,0.731137566,0.936261224,0.405,,,,
Process111,11,0.645669291,0.645669291,0.631349138,0.90252449,0.535,,,,
Process111,11,0.736842105,0.736842105,0.760539554,0.944967391,0.515,,,,
Process111,11,0.67961165,0.67961165,0.737333333,0.940247727,0.465,,,,
Process111,11,0.534482759,0.534482759,0.661563756,0.917772,0.335,,,,
Process111,11,0.788461538,0.788461538,0.804435661,0.95432439,0.49,,,,
Process111,11,0.704918033,0.704918033,0.689396552,0.9268,0.51,,,,
Process111,11,0.716666667,0.716666667,0.676135742,0.919846,0.35,,,,
Process111,11,0.747663551,0.747663551,0.683529412,0.921125581,0.475,,,,
Process111,11,0.75,0.75,0.698814815,0.926929787,0.46,,,,
Process111,11,0.724137931,0.724137931,0.73543956,0.937182979,0.515,,,,
Process111,11,0.74137931,0.74137931,0.715919701,0.933408333,0.37,,,,
Process111,11,0.820512821,0.820512821,0.713685345,0.930338,0.5,,,,
Process111,11,0.654545455,0.654545455,0.684166667,0.927435417,0.37,,,,
Process111,11,0.710743802,0.710743802,0.685092593,0.921219149,0.53,,,,
Process111,11,0.672897196,0.672897196,0.687251012,0.922363636,0.425,,,,
Process111,11,0.547008547,0.547008547,0.611872054,0.896697826,0.44,,,,
Process111,11,0.8,0.8,0.770295723,0.9451,0.6,,,,
Process111,11,0.655462185,0.655462185,0.714383013,0.929655319,0.505,,,,
Process111,11,0.653846154,0.653846154,0.786608872,0.952725,0.54,,,,
Process111,11,0.627118644,0.627118644,0.728883861,0.9367125,0.575,,,,
Process111,11,0.733333333,0.733333333,0.696098004,0.92692449,0.49,,,,
Process111,11,0.803571429,0.803571429,0.78725,0.952393478,0.415,,,,
Process111,11,0.67826087,0.67826087,0.694444444,0.928452083,0.525,,,,
Process111,11,0.655172414,0.655172414,0.64499179,0.911804167,0.49,,,,
Process111,11,0.779661017,0.779661017,0.753468231,0.945722449,0.495,,,,
Process111,11,0.634920635,0.634920635,0.631859583,0.909075472,0.57,,,,
Process111,12,0.631578947,0.631578947,0.588017241,0.89668125,0.56,,,,
Process111,12,0.65625,0.65625,0.61790951,0.902282692,0.615,,,,
Process111,12,0.709090909,0.709090909,0.676276803,0.923814894,0.59,,,,
Process111,12,0.710743802,0.710743802,0.671724138,0.919236,0.425,,,,
Process111,12,0.625,0.625,0.679825609,0.920434783,0.4,,,,
Process111,12,0.469565217,0.469565217,0.621493213,0.903520408,0.4,,,,
Process111,12,0.697247706,0.697247706,0.647267206,0.909886364,0.55,,,,
Process111,12,0.852173913,0.852173913,0.769898396,0.939,0.54,,,,
Process111,12,0.752136752,0.752136752,0.721890394,0.93778,0.495,,,,
Process111,12,0.516666667,0.516666667,0.679010989,0.91602766,0.44,,,,
Process111,12,0.524271845,0.524271845,0.607904762,0.901406977,0.31,,,,
Process111,12,0.854700855,0.854700855,0.779250162,0.940856522,0.59,,,,
Process111,12,0.714285714,0.714285714,0.728611829,0.938091489,0.545,,,,
Process111,12,0.605042017,0.605042017,0.676953782,0.923628,0.485,,,,
Process111,12,0.716666667,0.716666667,0.741153846,0.935885106,0.445,,,,
Process111,12,0.621848739,0.621848739,0.686811665,0.919810417,0.355,,,,
Process111,12,0.684210526,0.684210526,0.651026873,0.911284783,0.58,,,,
Process111,12,0.786885246,0.786885246,0.684176061,0.917961224,0.385,,,,
Process111,12,0.715447154,0.715447154,0.697586207,0.924185714,0.44,,,,
Process111,12,0.756756757,0.756756757,0.696220588,0.918288372,0.4,,,,
Process111,12,0.672413793,0.672413793,0.714540943,0.933159574,0.46,,,,
Process111,12,0.727272727,0.727272727,0.715779391,0.930739583,0.48,,,,
Process111,12,0.677966102,0.677966102,0.683279221,0.921695918,0.5,,,,
Process111,12,0.779661017,0.779661017,0.794,0.947486957,0.305,,,,
Process111,12,0.614035088,0.614035088,0.675217614,0.92260625,0.44,,,,
Process111,12,0.649122807,0.649122807,0.687222222,0.925783333,0.385,,,,
Process111,12,0.564102564,0.564102564,0.685926573,0.921348936,0.365,,,,
Process111,12,0.67826087,0.67826087,0.74835468,0.939265217,0.43,,,,
Process111,12,0.612903226,0.612903226,0.640673981,0.90911,0.525,,,,
Process111,12,0.578512397,0.578512397,0.647922078,0.911114286,0.47,,,,
Process111,12,0.566371681,0.566371681,0.709058824,0.928126087,0.395,,,,
Process111,12,0.648648649,0.648648649,0.594360902,0.89431087,0.395,,,,
Process111,12,0.661157025,0.661157025,0.650872845,0.914844,0.4,,,,
Process111,12,0.591304348,0.591304348,0.673500631,0.9199375,0.395,,,,
Process111,12,0.603448276,0.603448276,0.674188379,0.917119565,0.445,,,,
Process111,12,0.64957265,0.64957265,0.689953581,0.921230435,0.455,,,,
Process111,12,0.762711864,0.762711864,0.683835232,0.925092,0.52,,,,
Process111,12,0.579439252,0.579439252,0.679193548,0.924224444,0.42,,,,
Process111,12,0.542372881,0.542372881,0.708173077,0.928452083,0.34,,,,
Process111,12,0.678571429,0.678571429,0.644489429,0.90545,0.405,,,,
Process111,12,0.616666667,0.616666667,0.634212662,0.906975,0.425,,,,
Process111,12,0.584070796,0.584070796,0.668091787,0.9199375,0.385,,,,
Process111,12,0.586206897,0.586206897,0.714380952,0.92985,0.28,,,,
Process111,12,0.638655462,0.638655462,0.685006313,0.92336875,0.405,,,,
Process111,12,0.666666667,0.666666667,0.680284858,0.920077551,0.545,,,,
Process111,12,0.566666667,0.566666667,0.646163683,0.910865306,0.415,,,,
Process111,12,0.661016949,0.661016949,0.631918943,0.906632653,0.35,,,,
Process111,12,0.745454545,0.745454545,0.738292848,0.935453488,0.385,,,,
Process111,12,0.739495798,0.739495798,0.741263617,0.941614286,0.46,,,,
Process111,12,0.548387097,0.548387097,0.692877493,0.920326531,0.445,,,,
Process111,13,0.661538462,0.661538462,0.631085044,0.905562963,0.47,,,,
Process111,13,0.713043478,0.713043478,0.70994152,0.9306125,0.375,,,,
Process111,13,0.677966102,0.677966102,0.746362805,0.940652083,0.425,,,,
Process111,13,0.612903226,0.612903226,0.6240625,0.904194118,0.51,,,,
Process111,13,0.666666667,0.666666667,0.692831541,0.925275,0.475,,,,
Process111,13,0.65,0.65,0.690451389,0.92336875,0.45,,,,
Process111,13,0.661016949,0.661016949,0.715400239,0.933522449,0.445,,,,
Process111,13,0.62962963,0.62962963,0.613667458,0.906881633,0.55,,,,
Process111,13,0.615384615,0.615384615,0.706269804,0.929912245,0.52,,,,
Process111,13,0.631578947,0.631578947,0.678888889,0.924258333,0.55,,,,
Process111,13,0.756302521,0.756302521,0.667716041,0.915471429,0.265,,,,
Process111,13,0.722689076,0.722689076,0.744351852,0.938626531,0.33,,,,
Process111,13,0.5625,0.5625,0.63485348,0.906388462,0.395,,,,
Process111,13,0.780487805,0.780487805,0.703760684,0.928442308,0.465,,,,
Process111,13,0.644628099,0.644628099,0.668626757,0.921417647,0.49,,,,
Process111,13,0.524590164,0.524590164,0.624040404,0.904746154,0.445,,,,
Process111,13,0.709677419,0.709677419,0.673152709,0.918382,0.455,,,,
Process111,13,0.556521739,0.556521739,0.641508152,0.911612245,0.335,,,,
Process111,13,0.756302521,0.756302521,0.684001671,0.9207,0.29,,,,
Process111,13,0.671875,0.671875,0.708779762,0.9268,0.5,,,,
Process111,13,0.745762712,0.745762712,0.752692308,0.93757234,0.38,,,,
Process111,13,0.706896552,0.706896552,0.759164456,0.9443375,0.53,,,,
Process111,13,0.550458716,0.550458716,0.624388112,0.905924444,0.32,,,,
Process111,13,0.720720721,0.720720721,0.705580694,0.929452174,0.33,,,,
Process111,13,0.725663717,0.725663717,0.69673913,0.92667551,0.645,,,,
Process111,13,0.683333333,0.683333333,0.707264128,0.929484,0.31,,,,
Process111,13,0.782608696,0.782608696,0.781027778,0.949078261,0.385,,,,
Process111,13,0.589285714,0.589285714,0.689579243,0.922868889,0.405,,,,
Process111,13,0.633333333,0.633333333,0.641314935,0.9085,0.38,,,,
Process111,13,0.672,0.672,0.67715799,0.922733333,0.555,,,,
Process111,13,0.631578947,0.631578947,0.660092593,0.915248936,0.475,,,,
Process111,13,0.440366972,0.440366972,0.603131514,0.89386,0.365,,,,
Process111,13,0.705882353,0.705882353,0.659391534,0.912080435,0.455,,,,
Process111,13,0.530973451,0.530973451,0.702754476,0.925208696,0.285,,,,
Process111,13,0.661016949,0.661016949,0.703228716,0.924385417,0.4,,,,
Process111,13,0.526315789,0.526315789,0.623544974,0.906034043,0.475,,,,
Process111,13,0.576271186,0.576271186,0.608444568,0.898540816,0.355,,,,
Process111,13,0.566371681,0.566371681,0.65519888,0.910302273,0.355,,,,
Process111,13,0.677966102,0.677966102,0.706493506,0.929972,0.36,,,,
Process111,13,0.778761062,0.778761062,0.758278846,0.942893617,0.53,,,,
Process111,13,0.796460177,0.796460177,0.709218559,0.927613333,0.46,,,,
Process111,13,0.614035088,0.614035088,0.813586957,0.953368889,0.415,,,,
Process111,13,0.626086957,0.626086957,0.729918469,0.936458333,0.455,,,,
Process111,13,0.761061947,0.761061947,0.681349206,0.921970833,0.465,,,,
Process111,13,0.585365854,0.585365854,0.616324111,0.901203922,0.285,,,,
Process111,13,0.621848739,0.621848739,0.681076389,0.920191667,0.37,,,,
Process111,13,0.638655462,0.638655462,0.647946708,0.912892,0.375,,,,
Process111,13,0.620689655,0.620689655,0.736670623,0.93595,0.41,,,,
Process111,13,0.688,0.688,0.665987976,0.916186,0.395,,,,
Process111,13,0.512,0.512,0.658218864,0.912526,0.485,,,,
Process111,14,0.637931034,0.637931034,0.616325157,0.905636735,0.31,,,,
Process111,14,0.62295082,0.62295082,0.653979885,0.912957692,0.495,,,,
Process111,14,0.564102564,0.564102564,0.66540404,0.916760417,0.41,,,,
Process111,14,0.654867257,0.654867257,0.738563218,0.933870455,0.39,,,,
Process111,14,0.655737705,0.655737705,0.721738215,0.931530612,0.455,,,,
Process111,14,0.512820513,0.512820513,0.72854955,0.930693617,0.21,,,,
Process111,14,0.621212121,0.621212121,0.608643558,0.897003846,0.565,,,,
Process111,14,0.75,0.75,0.679697802,0.919175,0.59,,,,
Process111,14,0.774774775,0.774774775,0.66077381,0.915638298,0.355,,,,
Process111,14,0.574074074,0.574074074,0.54387218,0.878677778,0.365,,,,
Process111,14,0.592592593,0.592592593,0.7465,0.941985106,0.4,,,,
Process111,14,0.661157025,0.661157025,0.626602564,0.90057,0.32,,,,
Process111,14,0.655172414,0.655172414,0.666155811,0.916157447,0.41,,,,
Process111,14,0.626086957,0.626086957,0.610238095,0.894808889,0.565,,,,
Process111,14,0.5,0.5,0.595812111,0.897911321,0.275,,,,
Process111,14,0.828828829,0.828828829,0.731774476,0.930595556,0.54,,,,
Process111,14,0.552845528,0.552845528,0.688676176,0.921571429,0.32,,,,
Process111,14,0.52991453,0.52991453,0.632928389,0.90862449,0.52,,,,
Process111,14,0.653465347,0.653465347,0.603223982,0.898286047,0.31,,,,
Process111,14,0.68907563,0.68907563,0.598908046,0.895055102,0.48,,,,
Process111,14,0.641221374,0.641221374,0.621054802,0.899584615,0.53,,,,
Process111,14,0.490566038,0.490566038,0.588644781,0.896432609,0.305,,,,
Process111,14,0.584070796,0.584070796,0.581547619,0.887017391,0.375,,,,
Process111,14,0.583333333,0.583333333,0.572602247,0.889841176,0.365,,,,
Process111,14,0.743362832,0.743362832,0.695701357,0.929414286,0.415,,,,
Process111,14,0.74137931,0.74137931,0.728205128,0.932010417,0.415,,,,
Process111,14,0.495726496,0.495726496,0.57926037,0.892067347,0.435,,,,
Process111,14,0.65,0.65,0.6690625,0.918210204,0.43,,,,
Process111,14,0.589285714,0.589285714,0.59702381,0.897468085,0.385,,,,
Process111,14,0.592,0.592,0.685061813,0.918138,0.42,,,,
Process111,14,0.655172414,0.655172414,0.642200328,0.91193125,0.655,,,,
Process111,14,0.67768595,0.67768595,0.638965517,0.906757143,0.39,,,,
Process111,14,0.643478261,0.643478261,0.673510467,0.914729787,0.295,,,,
Process111,14,0.722689076,0.722689076,0.676532567,0.92009,0.405,,,,
Process111,14,0.4,0.4,0.49697561,0.858429167,0.305,,,,
Process111,14,0.542372881,0.542372881,0.712339744,0.928197917,0.29,,,,
Process111,14,0.581196581,0.581196581,0.623214286,0.903797917,0.345,,,,
Process111,14,0.601626016,0.601626016,0.623636364,0.902639216,0.355,,,,
Process111,14,0.559322034,0.559322034,0.579189312,0.892762,0.41,,,,
Process111,14,0.529411765,0.529411765,0.62027972,0.90606,0.295,,,,
Process111,14,0.590163934,0.590163934,0.613342246,0.902998039,0.455,,,,
Process111,14,0.612903226,0.612903226,0.644071558,0.912605769,0.475,,,,
Process111,14,0.644067797,0.644067797,0.621493506,0.90097234,0.34,,,,
Process111,14,0.644628099,0.644628099,0.651424288,0.91277,0.415,,,,
Process111,14,0.711864407,0.711864407,0.646190476,0.907591489,0.42,,,,
Process111,14,0.521008403,0.521008403,0.710089744,0.924766667,0.405,,,,
Process111,14,0.586206897,0.586206897,0.69479021,0.922776596,0.55,,,,
Process111,14,0.692913386,0.692913386,0.624015152,0.90301,0.22,,,,
Process111,14,0.551181102,0.551181102,0.632645503,0.905567308,0.375,,,,
Process111,14,0.571428571,0.571428571,0.650619495,0.915198039,0.47,,,,
Process111,15,0.605042017,0.605042017,0.671388889,0.9207,0.55,,,,
Process111,15,0.595041322,0.595041322,0.636128527,0.907524,0.415,,,,
Process111,15,0.594594595,0.594594595,0.637115385,0.909313333,0.395,,,,
Process111,15,0.736842105,0.736842105,0.766444444,0.945365217,0.37,,,,
Process111,15,0.59375,0.59375,0.598308033,0.896182692,0.565,,,,
Process111,15,0.64516129,0.64516129,0.589777778,0.889378846,0.37,,,,
Process111,15,0.601769912,0.601769912,0.622799539,0.90811875,0.375,,,,
Process111,15,0.607843137,0.607843137,0.575445378,0.889009756,0.415,,,,
Process111,15,0.588235294,0.588235294,0.633728297,0.907402,0.47,,,,
Process111,15,0.611570248,0.611570248,0.639821708,0.909842,0.355,,,,
Process111,15,0.619469027,0.619469027,0.619184455,0.903395918,0.375,,,,
Process111,15,0.552845528,0.552845528,0.647313218,0.911370588,0.355,,,,
Process111,15,0.429752066,0.429752066,0.565791616,0.878648936,0.37,,,,
Process111,15,0.453781513,0.453781513,0.581724138,0.886340816,0.31,,,,
Process111,15,0.64516129,0.64516129,0.595589302,0.894147059,0.485,,,,
Process111,15,0.650406504,0.650406504,0.682008996,0.920819608,0.465,,,,
Process111,15,0.672727273,0.672727273,0.644053006,0.9146,0.585,,,,
Process111,15,0.693548387,0.693548387,0.60484431,0.899409804,0.375,,,,
Process111,15,0.694214876,0.694214876,0.621637931,0.899477083,0.43,,,,
Process111,15,0.611570248,0.611570248,0.634648691,0.910452,0.415,,,,
Process111,15,0.513274336,0.513274336,0.581493506,0.890329787,0.275,,,,
Process111,15,0.52173913,0.52173913,0.608953202,0.903376,0.46,,,,
Process111,15,0.7,0.7,0.711302682,0.92794375,0.465,,,,
Process111,15,0.714285714,0.714285714,0.672955721,0.9207,0.58,,,,
Process111,15,0.495867769,0.495867769,0.676336978,0.915969388,0.38,,,,
Process111,15,0.573913043,0.573913043,0.714075736,0.929186957,0.46,,,,
Process111,15,0.706896552,0.706896552,0.69002849,0.920829787,0.445,,,,
Process111,15,0.568627451,0.568627451,0.576900585,0.895351111,0.385,,,,
Process111,15,0.607142857,0.607142857,0.726761905,0.931573913,0.33,,,,
Process111,15,0.661157025,0.661157025,0.713215488,0.93302449,0.5,,,,
Process111,15,0.551181102,0.551181102,0.69480057,0.920202041,0.35,,,,
Process111,15,0.615384615,0.615384615,0.637946708,0.911428,0.44,,,,
Process111,15,0.660377358,0.660377358,0.67565873,0.922779545,0.475,,,,
Process111,15,0.678571429,0.678571429,0.590996169,0.891887234,0.39,,,,
Process111,15,0.540540541,0.540540541,0.705368825,0.9290875,0.38,,,,
Process111,15,0.678571429,0.678571429,0.623283106,0.906553191,0.36,,,,
Process111,15,0.540540541,0.540540541,0.606985756,0.903035417,0.43,,,,
Process111,15,0.672,0.672,0.648322884,0.907901961,0.535,,,,
Process111,15,0.568965517,0.568965517,0.667266336,0.912743478,0.415,,,,
Process111,15,0.569105691,0.569105691,0.641233032,0.900095556,0.51,,,,
Process111,15,0.582677165,0.582677165,0.601581028,0.898559259,0.565,,,,
Process111,15,0.655172414,0.655172414,0.666989144,0.916157447,0.575,,,,
Process111,15,0.508474576,0.508474576,0.560268883,0.883464583,0.485,,,,
Process111,15,0.649122807,0.649122807,0.663382066,0.917065957,0.355,,,,
Process111,15,0.715447154,0.715447154,0.66120836,0.917592453,0.355,,,,
Process111,15,0.479338843,0.479338843,0.545249911,0.879794118,0.33,,,,
Process111,15,0.610169492,0.610169492,0.619312464,0.901030612,0.285,,,,
Process111,15,0.444444444,0.444444444,0.643406593,0.905572,0.435,,,,
Process111,15,0.526315789,0.526315789,0.659201389,0.913202083,0.34,,,,
Process111,15,0.574074074,0.574074074,0.631644247,0.908364444,0.41,,,,
Process111,16,0.625,0.625,0.636310604,0.909389583,0.385,,,,
Process111,16,0.452173913,0.452173913,0.610861823,0.897987234,0.27,,,,
Process111,16,0.683760684,0.683760684,0.682592593,0.917585106,0.42,,,,
Process111,16,0.603448276,0.603448276,0.707972028,0.924853191,0.26,,,,
Process111,16,0.704,0.704,0.666563634,0.918016,0.475,,,,
Process111,16,0.573913043,0.573913043,0.641558442,0.913604082,0.25,,,,
Process111,16,0.628099174,0.628099174,0.624224138,0.90252449,0.335,,,,
Process111,16,0.611570248,0.611570248,0.626378299,0.908615094,0.39,,,,
Process111,16,0.554621849,0.554621849,0.600106952,0.900845098,0.38,,,,
Process111,16,0.724137931,0.724137931,0.610982456,0.899661224,0.235,,,,
Process111,16,0.724409449,0.724409449,0.664166667,0.912686275,0.4,,,,
Process111,16,0.517857143,0.517857143,0.547680492,0.881983673,0.255,,,,
Process111,16,0.568627451,0.568627451,0.603898635,0.904786957,0.31,,,,
Process111,16,0.736,0.736,0.670599078,0.918973585,0.525,,,,
Process111,16,0.709090909,0.709090909,0.678703704,0.923944681,0.545,,,,
Process111,16,0.590163934,0.590163934,0.573334915,0.890080392,0.37,,,,
Process111,16,0.796116505,0.796116505,0.747391304,0.939297561,0.465,,,,
Process111,16,0.581196581,0.581196581,0.681123153,0.921066,0.33,,,,
Process111,16,0.598130841,0.598130841,0.620110113,0.909770833,0.325,,,,
Process111,16,0.655172414,0.655172414,0.647524631,0.915454,0.385,,,,
Process111,16,0.524590164,0.524590164,0.619719551,0.904159615,0.365,,,,
Process111,16,0.524590164,0.524590164,0.715277311,0.919241304,0.35,,,,
Process111,16,0.632478632,0.632478632,0.657416268,0.918583673,0.545,,,,
Process111,16,0.617886179,0.617886179,0.59469697,0.89691,0.37,,,,
Process111,16,0.623853211,0.623853211,0.626862027,0.902538636,0.315,,,,
Process111,16,0.683760684,0.683760684,0.745970696,0.942177083,0.58,,,,
Process111,16,0.605042017,0.605042017,0.635783559,0.909232,0.475,,,,
Process111,16,0.704918033,0.704918033,0.676984127,0.912947917,0.365,,,,
Process111,16,0.576271186,0.576271186,0.669729554,0.915870833,0.365,,,,
Process111,16,0.65648855,0.65648855,0.652374619,0.909650943,0.385,,,,
Process111,16,0.728813559,0.728813559,0.700809376,0.923165957,0.325,,,,
Process111,16,0.672413793,0.672413793,0.741524096,0.941541667,0.425,,,,
Process111,16,0.566666667,0.566666667,0.646363636,0.910740816,0.345,,,,
Process111,16,0.711864407,0.711864407,0.740598291,0.934976596,0.37,,,,
Process111,16,0.624,0.624,0.629134897,0.903476471,0.39,,,,
Process111,16,0.52991453,0.52991453,0.598339921,0.898931373,0.41,,,,
Process111,16,0.616666667,0.616666667,0.63947205,0.90583125,0.34,,,,
Process111,16,0.619469027,0.619469027,0.680678708,0.923114583,0.295,,,,
Process111,16,0.637168142,0.637168142,0.573071119,0.887638,0.41,,,,
Process111,16,0.660377358,0.660377358,0.590507937,0.897095652,0.33,,,,
Process111,16,0.520325203,0.520325203,0.705673077,0.9245125,0.32,,,,
Process111,16,0.576271186,0.576271186,0.620219436,0.908012,0.45,,,,
Process111,16,0.538461538,0.538461538,0.601075515,0.894745098,0.49,,,,
Process111,16,0.64,0.64,0.720081019,0.928293878,0.39,,,,
Process111,16,0.629032258,0.629032258,0.611070381,0.901226923,0.475,,,,
Process111,16,0.716666667,0.716666667,0.726260684,0.928452083,0.315,,,,
Process111,16,0.788990826,0.788990826,0.628138528,0.898468889,0.385,,,,
Process111,16,0.504347826,0.504347826,0.56010631,0.8833375,0.36,,,,
Process111,16,0.486956522,0.486956522,0.643063187,0.90545,0.405,,,,
Process111,16,0.48,0.48,0.629496738,0.899412245,0.32,,,,
Process111,17,0.434782609,0.434782609,0.606950701,0.895651064,0.3,,,,
Process111,17,0.535714286,0.535714286,0.599545455,0.901084314,0.37,,,,
Process111,17,0.627118644,0.627118644,0.686317594,0.922225,0.385,,,,
Process111,17,0.464285714,0.464285714,0.614774411,0.900193617,0.32,,,,
Process111,17,0.46728972,0.46728972,0.552173913,0.88295625,0.265,,,,
Process111,17,0.661290323,0.661290323,0.636428571,0.908260784,0.415,,,,
Process111,17,0.627118644,0.627118644,0.598423645,0.894520833,0.475,,,,
Process111,17,0.432,0.432,0.60134598,0.895478846,0.32,,,,
Process111,17,0.634920635,0.634920635,0.592801858,0.897335849,0.3,,,,
Process111,17,0.554621849,0.554621849,0.523772791,0.869036735,0.475,,,,
Process111,17,0.611570248,0.611570248,0.622926136,0.905031373,0.36,,,,
Process111,17,0.666666667,0.666666667,0.61137931,0.8963,0.475,,,,
Process111,17,0.544,0.544,0.623596059,0.900448,0.415,,,,
Process111,17,0.541353383,0.541353383,0.579039409,0.884560377,0.36,,,,
Process111,17,0.508474576,0.508474576,0.679910675,0.918708163,0.375,,,,
Process111,17,0.573643411,0.573643411,0.585539216,0.894192727,0.56,,,,
Process111,17,0.64516129,0.64516129,0.581706041,0.89437963,0.435,,,,
Process111,17,0.561403509,0.561403509,0.581444992,0.893372,0.26,,,,
Process111,17,0.569105691,0.569105691,0.633098224,0.90484,0.37,,,,
Process111,17,0.487394958,0.487394958,0.607138399,0.898008,0.35,,,,
Process111,17,0.610687023,0.610687023,0.608136646,0.901609259,0.495,,,,
Process111,17,0.46031746,0.46031746,0.607820513,0.897590385,0.405,,,,
Process111,17,0.598290598,0.598290598,0.666250416,0.916058696,0.39,,,,
Process111,17,0.585365854,0.585365854,0.654225744,0.915317647,0.5,,,,
Process111,17,0.625954198,0.625954198,0.62025,0.901835185,0.395,,,,
Process111,17,0.52173913,0.52173913,0.539730135,0.880815385,0.3,,,,
Process111,17,0.583333333,0.583333333,0.674761905,0.920334,0.27,,,,
Process111,17,0.487394958,0.487394958,0.579295051,0.884229787,0.355,,,,
Process111,17,0.451612903,0.451612903,0.579842105,0.888405882,0.37,,,,
Process111,17,0.672413793,0.672413793,0.63394636,0.912327451,0.425,,,,
Process111,17,0.482142857,0.482142857,0.637070587,0.906908696,0.435,,,,
Process111,17,0.390243902,0.390243902,0.59398374,0.892311538,0.28,,,,
Process111,17,0.638655462,0.638655462,0.714777988,0.931530612,0.28,,,,
Process111,17,0.512820513,0.512820513,0.606232493,0.897189583,0.39,,,,
Process111,17,0.41322314,0.41322314,0.636222501,0.902156,0.35,,,,
Process111,17,0.616666667,0.616666667,0.666363636,0.912981633,0.48,,,,
Process111,17,0.626086957,0.626086957,0.705008013,0.928097872,0.36,,,,
Process111,17,0.555555556,0.555555556,0.564427362,0.8894375,0.39,,,,
Process111,17,0.694214876,0.694214876,0.66713502,0.917528,0.375,,,,
