model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS
Process3,2,1,0,0,1,0,2,6,0.658536585,0.658536585,0.682986928,0.866873065,0.5075
Process3,2,1,0,0,1,0,3,7,0.56097561,0.56097561,0.661313093,0.840125392,0.3875
Process3,2,1,0,0,1,1,0,5,0.864197531,0.864197531,0.751014706,0.921450151,0.5075
Process3,2,1,0,0,1,1,1,6,0.716049383,0.716049383,0.762790347,0.883076923,0.6125
Process3,2,1,0,0,1,1,2,7,0.582278481,0.582278481,0.747098039,0.849529781,0.4475
Process3,2,1,0,0,1,1,3,8,0.641975309,0.641975309,0.798170236,0.863354037,0.2775
Process3,2,1,0,0,1,2,0,6,0.875,0.875,0.84605042,0.924471299,0.38
Process3,2,1,0,0,1,2,1,7,0.7,0.7,0.688264706,0.87962963,0.39
Process3,2,1,0,0,1,2,2,8,0.575,0.575,0.742764706,0.846394984,0.34
Process3,2,1,0,0,1,2,3,9,0.5,0.5,0.675808824,0.825949367,0.4925
Process3,2,1,0,0,1,3,0,7,0.835443038,0.835443038,0.745014706,0.914893617,0.365
Process3,2,1,0,0,1,3,1,8,0.794871795,0.794871795,0.849264706,0.905198777,0.4375
Process3,2,1,0,0,1,3,2,9,0.658227848,0.658227848,0.764178499,0.869565217,0.3175
Process3,2,1,0,0,1,3,3,10,0.556962025,0.556962025,0.744775459,0.842767296,0.265
Process3,2,1,0,0,2,0,0,5,0.86746988,0.86746988,0.793503836,0.921686747,0.5925
Process3,2,1,0,0,2,0,1,6,0.853658537,0.853658537,0.790895141,0.918429003,0.5975
Process3,2,1,0,0,2,0,2,7,0.771084337,0.771084337,0.778764706,0.896341463,0.5175
Process3,2,1,0,0,2,0,3,8,0.578313253,0.578313253,0.690792484,0.84375,0.3925
Process3,2,1,0,0,2,1,0,6,0.853658537,0.853658537,0.681014706,0.918429003,0.5225
Process3,2,1,0,0,2,1,1,7,0.725,0.725,0.727014706,0.886153846,0.325
Process3,2,1,0,0,2,1,2,8,0.691358025,0.691358025,0.76831643,0.87654321,0.53
Process3,2,1,0,0,2,1,3,9,0.707317073,0.707317073,0.705942484,0.88,0.3875
Process3,2,1,0,0,2,2,0,7,0.864197531,0.864197531,0.818728992,0.921450151,0.4325
Process3,2,1,0,0,2,2,1,8,0.716049383,0.716049383,0.611677749,0.883076923,0.3875
Process3,2,1,0,0,2,2,2,9,0.617283951,0.617283951,0.74731643,0.856697819,0.6075
Process3,2,1,0,0,2,2,3,10,0.518518519,0.518518519,0.705764706,0.829652997,0.44
Process3,2,1,0,0,2,3,0,8,0.835443038,0.835443038,0.838647823,0.914893617,0.5775
Process3,2,1,0,0,2,3,1,9,0.75,0.75,0.779542484,0.892638037,0.6
Process3,2,1,0,0,2,3,2,10,0.625,0.625,0.701247465,0.859813084,0.5125
Process3,2,1,0,0,2,3,3,11,0.683544304,0.683544304,0.701142484,0.876160991,0.415
Process3,2,1,0,0,3,0,0,6,0.857142857,0.857142857,0.76290107,0.918674699,0.43
Process3,2,1,0,0,3,0,1,7,0.843373494,0.843373494,0.720895141,0.915407855,0.6175
Process3,2,1,0,0,3,0,2,8,0.595238095,0.595238095,0.596385396,0.847352025,0.505
Process3,2,1,0,0,3,0,3,9,0.523809524,0.523809524,0.583764706,0.827044025,0.435
Process3,2,1,0,0,3,1,0,7,0.853658537,0.853658537,0.751014706,0.918429003,0.37
Process3,2,1,0,0,3,1,1,8,0.746987952,0.746987952,0.706264706,0.889908257,0.44
Process3,2,1,0,0,3,1,2,9,0.634146341,0.634146341,0.599986928,0.860248447,0.59
Process3,2,1,0,0,3,1,3,10,0.506024096,0.506024096,0.566247465,0.823343849,0.465
Process3,2,1,0,0,3,2,0,8,0.853658537,0.853658537,0.748728992,0.918429003,0.37
Process3,2,1,0,0,3,2,1,9,0.780487805,0.780487805,0.635764706,0.899390244,0.395
Process3,2,1,0,0,3,2,2,10,0.512195122,0.512195122,0.643464213,0.826498423,0.445
Process3,2,1,0,0,3,2,3,11,0.556962025,0.556962025,0.680514706,0.842767296,0.1175
Process3,2,1,0,0,3,3,0,9,0.839506173,0.839506173,0.788286445,0.915151515,0.0525
Process3,2,1,0,0,3,3,1,10,0.75,0.75,0.703014706,0.892638037,0.5975
Process3,2,1,0,0,3,3,2,11,0.617283951,0.617283951,0.586598039,0.856697819,0.31
Process3,2,1,0,0,3,3,3,12,0.567901235,0.567901235,0.652121849,0.843260188,0.325
Process3,2,1,0,1,0,0,0,4,0.853658537,0.853658537,0.830241546,0.906158358,0.3525
Process3,2,1,0,1,0,0,1,5,0.634146341,0.634146341,0.742111111,0.84939759,0.5
Process3,2,1,0,1,0,0,2,6,0.731707317,0.731707317,0.767745726,0.875,0.255
Process3,2,1,0,1,0,0,3,7,0.585365854,0.585365854,0.703111111,0.836363636,0.5425
Process3,2,1,0,1,0,1,0,5,0.790123457,0.790123457,0.819911111,0.890532544,0.4425
Process3,2,1,0,1,0,1,1,6,0.666666667,0.666666667,0.770519978,0.858858859,0.3925
Process3,2,1,0,1,0,1,2,7,0.567901235,0.567901235,0.681111111,0.832826748,0.45
Process3,2,1,0,1,0,1,3,8,0.518518519,0.518518519,0.684542196,0.819571865,0.345
Process3,2,1,0,1,0,2,0,6,0.8,0.8,0.764292929,0.893491124,0.335
Process3,2,1,0,1,0,2,1,7,0.6,0.6,0.706551724,0.842424242,0.49
Process3,2,1,0,1,0,2,2,8,0.625,0.625,0.721587302,0.848942598,0.43
Process3,2,1,0,1,0,2,3,9,0.575,0.575,0.73578853,0.835866261,0.3
Process3,2,1,0,1,0,3,0,7,0.759493671,0.759493671,0.771056763,0.883928571,0.385
Process3,2,1,0,1,0,3,1,8,0.784810127,0.784810127,0.785272602,0.890207715,0.315
Process3,2,1,0,1,0,3,2,9,0.607594937,0.607594937,0.715666667,0.845454545,0.4075
Process3,2,1,0,1,0,3,3,10,0.708860759,0.708860759,0.750111111,0.871257485,0.455
Process3,2,1,0,1,1,0,0,5,0.843373494,0.843373494,0.760241546,0.903225806,0.4175
Process3,2,1,0,1,1,0,1,6,0.626506024,0.626506024,0.646565657,0.846385542,0.455
Process3,2,1,0,1,1,0,2,7,0.765432099,0.765432099,0.703665459,0.884272997,0.3725
Process3,2,1,0,1,1,0,3,8,0.506024096,0.506024096,0.613557348,0.813455657,0.32
Process3,2,1,0,1,1,1,0,6,0.829268293,0.829268293,0.809061422,0.9,0.4825
Process3,2,1,0,1,1,1,1,7,0.731707317,0.731707317,0.747688889,0.875,0.4875
Process3,2,1,0,1,1,1,2,8,0.55,0.55,0.747986111,0.829268293,0.3975
Process3,2,1,0,1,1,1,3,9,0.609756098,0.609756098,0.670111111,0.842900302,0.45
Process3,2,1,0,1,1,2,0,7,0.875,0.875,0.81515873,0.91202346,0.435
Process3,2,1,0,1,1,2,1,8,0.65,0.65,0.710188034,0.855421687,0.42
Process3,2,1,0,1,1,2,2,9,0.567901235,0.567901235,0.689481017,0.832826748,0.2675
Process3,2,1,0,1,1,2,3,10,0.49382716,0.49382716,0.681621864,0.812883436,0.355
Process3,2,1,0,1,1,3,0,8,0.775,0.775,0.800039683,0.887240356,0.43
Process3,2,1,0,1,1,3,1,9,0.725,0.725,0.811111111,0.874626866,0.4275
Process3,2,1,0,1,1,3,2,10,0.632911392,0.632911392,0.707880342,0.851963746,0.5475
Process3,2,1,0,1,1,3,3,11,0.556962025,0.556962025,0.67957265,0.832317073,0.2475
Process3,2,1,0,1,2,0,0,6,0.857142857,0.857142857,0.764747475,0.906432749,0.515
Process3,2,1,0,1,2,0,1,7,0.738095238,0.738095238,0.611388889,0.87537092,0.345
Process3,2,1,0,1,2,0,2,8,0.609756098,0.609756098,0.695581157,0.842900302,0.375
Process3,2,1,0,1,2,0,3,9,0.675,0.675,0.712247475,0.861861862,0.34
Process3,2,1,0,1,2,1,0,7,0.746987952,0.746987952,0.688611111,0.878338279,0.3325
Process3,2,1,0,1,2,1,1,8,0.740740741,0.740740741,0.768761111,0.87797619,0.4825
Process3,2,1,0,1,2,1,2,9,0.578313253,0.578313253,0.551944444,0.833333333,0.3725
Process3,2,1,0,1,2,1,3,10,0.487804878,0.487804878,0.68078853,0.809815951,0.35
Process3,2,1,0,1,2,2,0,8,0.765432099,0.765432099,0.816495726,0.884272997,0.4525
Process3,2,1,0,1,2,2,1,9,0.682926829,0.682926829,0.644747475,0.862275449,0.4475
Process3,2,1,0,1,2,2,2,10,0.609756098,0.609756098,0.650996169,0.842900302,0.3225
Process3,2,1,0,1,2,2,3,11,0.487804878,0.487804878,0.696857143,0.809815951,0.37
Process3,2,1,0,1,2,3,0,9,0.814814815,0.814814815,0.780542929,0.896755162,0.3925
Process3,2,1,0,1,2,3,1,10,0.740740741,0.740740741,0.710368254,0.87797619,0.3825
Process3,2,1,0,1,2,3,2,11,0.543209877,0.543209877,0.644121864,0.826219512,0.39
Process3,2,1,0,1,2,3,3,12,0.675,0.675,0.715384615,0.861861862,0.185
Process3,2,1,0,1,3,0,0,7,0.823529412,0.823529412,0.760241546,0.897360704,0.4525
Process3,2,1,0,1,3,0,1,8,0.69047619,0.69047619,0.739731801,0.862686567,0.4475
Process3,2,1,0,1,3,0,2,9,0.6,0.6,0.668524904,0.842424242,0.16
Process3,2,1,0,1,3,0,3,10,0.619047619,0.619047619,0.653065134,0.843373494,0.225
Process3,2,1,0,1,3,1,0,8,0.761904762,0.761904762,0.601020202,0.881656805,0.405
Process3,2,1,0,1,3,1,1,9,0.69047619,0.69047619,0.588911111,0.862686567,0.47
Process3,2,1,0,1,3,1,2,10,0.714285714,0.714285714,0.58363285,0.869047619,0.41
Process3,2,1,0,1,3,1,3,11,0.457831325,0.457831325,0.622405229,0.8,0.31
Process3,2,1,0,1,3,2,0,9,0.819277108,0.819277108,0.689292929,0.897058824,0.3975
Process3,2,1,0,1,3,2,1,10,0.585365854,0.585365854,0.622929293,0.836363636,0.4975
Process3,2,1,0,1,3,2,2,11,0.658536585,0.658536585,0.645996169,0.855855856,0.47
Process3,2,1,0,1,3,2,3,12,0.615384615,0.615384615,0.636311111,0.848484848,0.45
Process3,2,1,0,1,3,3,0,10,0.829268293,0.829268293,0.703479532,0.9,0.46
Process3,2,1,0,1,3,3,1,11,0.682926829,0.682926829,0.672888889,0.862275449,0.4475
Process3,2,1,0,1,3,3,2,12,0.634146341,0.634146341,0.641428571,0.84939759,0.4175
Process3,2,1,0,1,3,3,3,13,0.575,0.575,0.632111111,0.835866261,0.34
Process3,2,1,0,2,0,0,0,5,0.819277108,0.819277108,0.798684211,0.885714286,0.4075
Process3,2,1,0,2,0,0,1,6,0.626506024,0.626506024,0.6784278,0.83625731,0.25
Process3,2,1,0,2,0,0,2,7,0.65060241,0.65060241,0.742541353,0.842565598,0.405
Process3,2,1,0,2,0,0,3,8,0.481927711,0.481927711,0.653892544,0.797619048,0.25
Process3,2,1,0,2,0,1,0,6,0.682926829,0.682926829,0.699084211,0.851744186,0.33
Process3,2,1,0,2,0,1,1,7,0.609756098,0.609756098,0.678969925,0.832844575,0.4375
Process3,2,1,0,2,0,1,2,8,0.641975309,0.641975309,0.724521649,0.842105263,0.2475
Process3,2,1,0,2,0,1,3,9,0.487804878,0.487804878,0.65577512,0.800595238,0.41
Process3,2,1,0,2,0,2,0,7,0.765432099,0.765432099,0.790084211,0.873198847,0.365
Process3,2,1,0,2,0,2,1,8,0.641025641,0.641025641,0.696217544,0.84457478,0.2675
Process3,2,1,0,2,0,2,2,9,0.518518519,0.518518519,0.656931337,0.810089021,0.245
Process3,2,1,0,2,0,2,3,10,0.444444444,0.444444444,0.650142544,0.790419162,0.3
Process3,2,1,0,2,0,3,0,8,0.675,0.675,0.719453441,0.851311953,0.325
Process3,2,1,0,2,0,3,1,9,0.725,0.725,0.734369925,0.863768116,0.3175
Process3,2,1,0,2,0,3,2,10,0.552631579,0.552631579,0.671222672,0.824925816,0.3575
Process3,2,1,0,2,0,3,3,11,0.525,0.525,0.669684211,0.81305638,0.3425
Process3,2,1,0,2,1,0,0,6,0.738095238,0.738095238,0.684233661,0.864553314,0.3525
Process3,2,1,0,2,1,0,1,7,0.714285714,0.714285714,0.656376518,0.858381503,0.38
Process3,2,1,0,2,1,0,2,8,0.523809524,0.523809524,0.657684211,0.807692308,0.365
Process3,2,1,0,2,1,0,3,9,0.380952381,0.380952381,0.637112782,0.768072289,0.215
Process3,2,1,0,2,1,1,0,7,0.698795181,0.698795181,0.654068826,0.855072464,0.4525
Process3,2,1,0,2,1,1,1,8,0.554216867,0.554216867,0.673232598,0.817109145,0.46
Process3,2,1,0,2,1,1,2,9,0.545454545,0.545454545,0.668859036,0.821958457,0.335
Process3,2,1,0,2,1,1,3,10,0.543209877,0.543209877,0.591166969,0.816568047,0.39
Process3,2,1,0,2,1,2,0,8,0.731707317,0.731707317,0.768189705,0.86416185,0.4375
Process3,2,1,0,2,1,2,1,9,0.609756098,0.609756098,0.643166969,0.832844575,0.3075
Process3,2,1,0,2,1,2,2,10,0.585365854,0.585365854,0.691017544,0.826470588,0.1225
Process3,2,1,0,2,1,2,3,11,0.56097561,0.56097561,0.670350877,0.820058997,0.26
Process3,2,1,0,2,1,3,0,9,0.765432099,0.765432099,0.702017544,0.873198847,0.36
Process3,2,1,0,2,1,3,1,10,0.691358025,0.691358025,0.677310584,0.854651163,0.4525
Process3,2,1,0,2,1,3,2,11,0.543209877,0.543209877,0.604573099,0.816568047,0.2025
Process3,2,1,0,2,1,3,3,12,0.632911392,0.632911392,0.695479082,0.841642229,0.26
Process3,2,1,0,2,2,0,0,7,0.682352941,0.682352941,0.583128655,0.849275362,0.435
Process3,2,1,0,2,2,0,1,8,0.658823529,0.658823529,0.649373866,0.843023256,0.4275
Process3,2,1,0,2,2,0,2,9,0.619047619,0.619047619,0.638013712,0.833333333,0.21
Process3,2,1,0,2,2,0,3,10,0.541176471,0.541176471,0.617926635,0.81120944,0.2425
Process3,2,1,0,2,2,1,0,8,0.65060241,0.65060241,0.629239766,0.842565598,0.35
Process3,2,1,0,2,2,1,1,9,0.626506024,0.626506024,0.622684211,0.83625731,0.205
Process3,2,1,0,2,2,1,2,10,0.738095238,0.738095238,0.585375032,0.864553314,0.4275
Process3,2,1,0,2,2,1,3,11,0.547619048,0.547619048,0.630836988,0.814159292,0.465
Process3,2,1,0,2,2,2,0,9,0.698795181,0.698795181,0.678763576,0.855072464,0.3
Process3,2,1,0,2,2,2,1,10,0.609756098,0.609756098,0.611858814,0.832844575,0.455
Process3,2,1,0,2,2,2,2,11,0.634146341,0.634146341,0.708604845,0.839181287,0.135
Process3,2,1,0,2,2,2,3,12,0.512195122,0.512195122,0.597320574,0.807121662,0.3
Process3,2,1,0,2,2,3,0,10,0.658536585,0.658536585,0.631017544,0.84548105,0.2775
Process3,2,1,0,2,2,3,1,11,0.641975309,0.641975309,0.615650022,0.842105263,0.38
Process3,2,1,0,2,2,3,2,12,0.708860759,0.708860759,0.705713196,0.860465116,0.295
Process3,2,1,0,2,2,3,3,13,0.512195122,0.512195122,0.656098004,0.807121662,0.3375
Process3,2,1,0,2,3,0,0,8,0.720930233,0.720930233,0.652661988,0.858789625,0.2775
Process3,2,1,0,2,3,0,1,9,0.714285714,0.714285714,0.628189705,0.858381503,0.35
Process3,2,1,0,2,3,0,2,10,0.635294118,0.635294118,0.640082678,0.836734694,0.45
Process3,2,1,0,2,3,0,3,11,0.541176471,0.541176471,0.63750774,0.81120944,0.125
Process3,2,1,0,2,3,1,0,9,0.705882353,0.705882353,0.600318826,0.855491329,0.3625
Process3,2,1,0,2,3,1,1,10,0.595238095,0.595238095,0.606606288,0.826979472,0.2675
Process3,2,1,0,2,3,1,2,11,0.470588235,0.470588235,0.617434211,0.791666667,0
Process3,2,1,0,2,3,1,3,12,0.530120482,0.530120482,0.617017544,0.810650888,0.3675
Process3,2,1,0,2,3,2,0,10,0.69047619,0.69047619,0.647861988,0.852173913,0.44
Process3,2,1,0,2,3,2,1,11,0.642857143,0.642857143,0.662077068,0.839650146,0.4075
Process3,2,1,0,2,3,2,2,12,0.634146341,0.634146341,0.627017544,0.839181287,0.255
Process3,2,1,0,2,3,2,3,13,0.452380952,0.452380952,0.573684211,0.788059701,0.3325
Process3,2,1,0,2,3,3,0,11,0.698795181,0.698795181,0.678763576,0.855072464,0.2825
Process3,2,1,0,2,3,3,1,12,0.602409639,0.602409639,0.689235935,0.829912023,0.36
Process3,2,1,0,2,3,3,2,13,0.543209877,0.543209877,0.590073099,0.816568047,0.405
Process3,2,1,0,2,3,3,3,14,0.530120482,0.530120482,0.678816175,0.810650888,0.325
Process3,2,1,0,3,0,0,0,6,0.642857143,0.642857143,0.670222222,0.830028329,0.305
Process3,2,1,0,3,0,0,1,7,0.619047619,0.619047619,0.670954023,0.823863636,0.35
Process3,2,1,0,3,0,0,2,8,0.428571429,0.428571429,0.625127451,0.773255814,0.295
Process3,2,1,0,3,0,0,3,9,0.523809524,0.523809524,0.661424242,0.798850575,0.245
Process3,2,1,0,3,0,1,0,7,0.65060241,0.65060241,0.707392857,0.83286119,0.2675
Process3,2,1,0,3,0,1,1,8,0.578313253,0.578313253,0.666333333,0.814285714,0.305
Process3,2,1,0,3,0,1,2,9,0.506024096,0.506024096,0.644375,0.795389049,0.3475
Process3,2,1,0,3,0,1,3,10,0.506024096,0.506024096,0.631413793,0.795389049,0.2475
Process3,2,1,0,3,0,2,0,8,0.682926829,0.682926829,0.690777778,0.84180791,0.265
Process3,2,1,0,3,0,2,1,9,0.756097561,0.756097561,0.746133333,0.859943978,0.425
Process3,2,1,0,3,0,2,2,10,0.609756098,0.609756098,0.688482759,0.823361823,0.3225
Process3,2,1,0,3,0,2,3,11,0.56097561,0.56097561,0.647636364,0.810888252,0.355
Process3,2,1,0,3,0,3,0,9,0.765432099,0.765432099,0.717198758,0.862745098,0.33
Process3,2,1,0,3,0,3,1,10,0.592592593,0.592592593,0.679634921,0.82,0.36
Process3,2,1,0,3,0,3,2,11,0.543209877,0.543209877,0.636482759,0.807471264,0.285
Process3,2,1,0,3,0,3,3,12,0.444444444,0.444444444,0.616741935,0.781976744,0.3825
Process3,2,1,0,3,1,0,0,7,0.8,0.8,0.716857143,0.869444444,0.325
Process3,2,1,0,3,1,0,1,8,0.682352941,0.682352941,0.691222222,0.83943662,0.3975
Process3,2,1,0,3,1,0,2,9,0.541176471,0.541176471,0.646184751,0.802292264,0.34
Process3,2,1,0,3,1,0,3,10,0.447058824,0.447058824,0.557877005,0.776811594,0.33
Process3,2,1,0,3,1,1,0,8,0.785714286,0.785714286,0.658431818,0.866295265,0.2925
Process3,2,1,0,3,1,1,1,9,0.595238095,0.595238095,0.582636364,0.817663818,0.2675
Process3,2,1,0,3,1,1,2,10,0.523809524,0.523809524,0.690142857,0.798850575,0.2875
Process3,2,1,0,3,1,1,3,11,0.554216867,0.554216867,0.663946237,0.808022923,0.4325
Process3,2,1,0,3,1,2,0,9,0.602409639,0.602409639,0.604301724,0.820512821,0.3725
Process3,2,1,0,3,1,2,1,10,0.609756098,0.609756098,0.655,0.823361823,0.2975
Process3,2,1,0,3,1,2,2,11,0.481927711,0.481927711,0.5725,0.789017341,0.3325
Process3,2,1,0,3,1,2,3,12,0.525,0.525,0.578233716,0.804034582,0.415
Process3,2,1,0,3,1,3,0,10,0.617283951,0.617283951,0.645666667,0.826210826,0.46
Process3,2,1,0,3,1,3,1,11,0.592592593,0.592592593,0.686413793,0.82,0.33
Process3,2,1,0,3,1,3,2,12,0.585365854,0.585365854,0.660010101,0.817142857,0.3425
Process3,2,1,0,3,1,3,3,13,0.518518519,0.518518519,0.660075269,0.801152738,0.35
Process3,2,1,0,3,2,0,0,8,0.658823529,0.658823529,0.592692308,0.833333333,0.2525
Process3,2,1,0,3,2,0,1,9,0.488372093,0.488372093,0.671777778,0.786743516,0.3825
Process3,2,1,0,3,2,0,2,10,0.558139535,0.558139535,0.591548387,0.805714286,0.32
Process3,2,1,0,3,2,0,3,11,0.488372093,0.488372093,0.571727273,0.786743516,0.1875
Process3,2,1,0,3,2,1,0,9,0.666666667,0.666666667,0.6044,0.836158192,0.2525
Process3,2,1,0,3,2,1,1,10,0.619047619,0.619047619,0.601619048,0.823863636,0.2775
Process3,2,1,0,3,2,1,2,11,0.5,0.5,0.642011364,0.792507205,0.3975
Process3,2,1,0,3,2,1,3,12,0.444444444,0.444444444,0.6165,0.781976744,0.245
Process3,2,1,0,3,2,2,0,10,0.69047619,0.69047619,0.654079365,0.842253521,0.4575
Process3,2,1,0,3,2,2,1,11,0.65060241,0.65060241,0.624,0.83286119,0.3175
Process3,2,1,0,3,2,2,2,12,0.578313253,0.578313253,0.596816092,0.814285714,0.295
Process3,2,1,0,3,2,2,3,13,0.53164557,0.53164557,0.565333333,0.806916427,0.295
Process3,2,1,0,3,2,3,0,11,0.602409639,0.602409639,0.632663793,0.820512821,0.4025
Process3,2,1,0,3,2,3,1,12,0.65060241,0.65060241,0.593273504,0.83286119,0.355
Process3,2,1,0,3,2,3,2,13,0.554216867,0.554216867,0.590413793,0.808022923,0.3275
Process3,2,1,0,3,2,3,3,14,0.463414634,0.463414634,0.628318182,0.785507246,0.295
Process3,2,1,0,3,3,0,0,9,0.620689655,0.620689655,0.602333333,0.821529745,0.3525
Process3,2,1,0,3,3,0,1,10,0.597701149,0.597701149,0.603415584,0.815340909,0.3225
Process3,2,1,0,3,3,0,2,11,0.482758621,0.482758621,0.504090909,0.783861671,0.4175
Process3,2,1,0,3,3,0,3,12,0.517647059,0.517647059,0.575050157,0.795977011,0.2775
Process3,2,1,0,3,3,1,0,10,0.80952381,0.80952381,0.686463768,0.872222222,0.36
Process3,2,1,0,3,3,1,1,11,0.602409639,0.602409639,0.585,0.820512821,0.32
Process3,2,1,0,3,3,1,2,12,0.494117647,0.494117647,0.570344086,0.78962536,0.25
Process3,2,1,0,3,3,1,3,13,0.558139535,0.558139535,0.538777778,0.805714286,0.345
Process3,2,1,0,3,3,2,0,11,0.682352941,0.682352941,0.538,0.83943662,0.345
Process3,2,1,0,3,3,2,1,12,0.588235294,0.588235294,0.594551724,0.814814815,0.425
Process3,2,1,0,3,3,2,2,13,0.506024096,0.506024096,0.589833333,0.795389049,0.3375
Process3,2,1,0,3,3,2,3,14,0.682352941,0.682352941,0.703444444,0.83943662,0.425
Process3,2,1,0,3,3,3,0,12,0.714285714,0.714285714,0.61895,0.848314607,0.3875
Process3,2,1,0,3,3,3,1,13,0.642857143,0.642857143,0.670222222,0.830028329,0.2825
Process3,2,1,0,3,3,3,2,14,0.428571429,0.428571429,0.554806452,0.773255814,0.36
Process3,2,1,0,3,3,3,3,15,0.547619048,0.547619048,0.579482759,0.805157593,0.3425
Process3,2,1,1,0,0,0,0,4,0.875,0.875,0.825989305,0.906832298,0.525
Process3,2,1,1,0,0,0,1,5,0.684210526,0.684210526,0.763671622,0.85942492,0.38
Process3,2,1,1,0,0,0,2,6,0.632911392,0.632911392,0.699066228,0.842948718,0.4125
Process3,2,1,1,0,0,0,3,7,0.607594937,0.607594937,0.768764706,0.85625,0.41
Process3,2,1,1,0,0,1,0,5,0.831168831,0.831168831,0.754352941,0.896551724,0.3575
Process3,2,1,1,0,0,1,1,6,0.805194805,0.805194805,0.738721362,0.889937107,0.4325
Process3,2,1,1,0,0,1,2,7,0.615384615,0.615384615,0.809775459,0.859375,0.4775
Process3,2,1,1,0,0,1,3,8,0.641025641,0.641025641,0.738533937,0.866043614,0.34
Process3,2,1,1,0,0,2,0,6,0.815789474,0.815789474,0.79614082,0.893081761,0.28
Process3,2,1,1,0,0,2,1,7,0.779220779,0.779220779,0.776514432,0.883280757,0.485
Process3,2,1,1,0,0,2,2,8,0.773333333,0.773333333,0.79605042,0.901538462,0.2875
Process3,2,1,1,0,0,2,3,9,0.692307692,0.692307692,0.78605042,0.879256966,0.535
Process3,2,1,1,0,0,3,0,7,0.826666667,0.826666667,0.756797386,0.896226415,0.4375
Process3,2,1,1,0,0,3,1,8,0.727272727,0.727272727,0.717352941,0.86984127,0.4475
Process3,2,1,1,0,0,3,2,9,0.64,0.64,0.71956448,0.848874598,0.3
Process3,2,1,1,0,0,3,3,10,0.623376623,0.623376623,0.746918552,0.8625,0.33
Process3,2,1,1,0,1,0,0,5,0.835443038,0.835443038,0.799816709,0.896875,0.585
Process3,2,1,1,0,1,0,1,6,0.731707317,0.731707317,0.777234791,0.886503067,0.585
Process3,2,1,1,0,1,0,2,7,0.666666667,0.666666667,0.662352941,0.850318471,0.55
Process3,2,1,1,0,1,0,3,8,0.666666667,0.666666667,0.75586727,0.872670807,0.315
Process3,2,1,1,0,1,1,0,6,0.820512821,0.820512821,0.783391902,0.893416928,0.4675
Process3,2,1,1,0,1,1,1,7,0.759493671,0.759493671,0.744043762,0.876971609,0.3825
Process3,2,1,1,0,1,1,2,8,0.641025641,0.641025641,0.637075163,0.846153846,0.335
Process3,2,1,1,0,1,1,3,9,0.641025641,0.641025641,0.797035642,0.866043614,0.38
Process3,2,1,1,0,1,2,0,7,0.831168831,0.831168831,0.730686275,0.896551724,0.4525
Process3,2,1,1,0,1,2,1,8,0.684210526,0.684210526,0.763671622,0.85942492,0.37
Process3,2,1,1,0,1,2,2,9,0.564102564,0.564102564,0.709542484,0.84591195,0.35
Process3,2,1,1,0,1,2,3,10,0.421052632,0.421052632,0.588352941,0.788778878,0.4675
Process3,2,1,1,0,1,3,0,8,0.789473684,0.789473684,0.777937357,0.886435331,0.5
Process3,2,1,1,0,1,3,1,9,0.64,0.64,0.71956448,0.848874598,0.3175
Process3,2,1,1,0,1,3,2,10,0.701298701,0.701298701,0.750664706,0.882352941,0.6025
Process3,2,1,1,0,1,3,3,11,0.597402597,0.597402597,0.735653595,0.855799373,0.3475
Process3,2,1,1,0,2,0,0,6,0.846153846,0.846153846,0.765352941,0.9,0.4425
Process3,2,1,1,0,2,0,1,7,0.8,0.8,0.77012468,0.887147335,0.2575
Process3,2,1,1,0,2,0,2,8,0.658536585,0.658536585,0.743195853,0.847133758,0.42
Process3,2,1,1,0,2,0,3,9,0.493506494,0.493506494,0.632478992,0.828571429,0.3225
Process3,2,1,1,0,2,1,0,7,0.85,0.85,0.741764706,0.918181818,0.4675
Process3,2,1,1,0,2,1,1,8,0.864197531,0.864197531,0.751014706,0.921450151,0.2775
Process3,2,1,1,0,2,1,2,9,0.805194805,0.805194805,0.814945652,0.921135647,0.4225
Process3,2,1,1,0,2,1,3,10,0.556962025,0.556962025,0.658258212,0.842767296,0.4325
Process3,2,1,1,0,2,2,0,8,0.820512821,0.820512821,0.715514706,0.911585366,0.495
Process3,2,1,1,0,2,2,1,9,0.736842105,0.736842105,0.754138655,0.873015873,0.3525
Process3,2,1,1,0,2,2,2,10,0.701298701,0.701298701,0.709264706,0.882352941,0.4675
Process3,2,1,1,0,2,2,3,11,0.58974359,0.58974359,0.729352941,0.832258065,0.3175
Process3,2,1,1,0,2,3,0,9,0.842105263,0.842105263,0.800686275,0.89968652,0.41
Process3,2,1,1,0,2,3,1,10,0.717948718,0.717948718,0.804711538,0.898089172,0.4125
Process3,2,1,1,0,2,3,2,11,0.597402597,0.597402597,0.559703369,0.835483871,0.305
Process3,2,1,1,0,2,3,3,12,0.615384615,0.615384615,0.750098039,0.859375,0.3175
Process3,2,1,1,0,3,0,0,7,0.825,0.825,0.731595365,0.89375,0.55
Process3,2,1,1,0,3,0,1,8,0.65,0.65,0.564752941,0.846645367,0.235
Process3,2,1,1,0,3,0,2,9,0.6,0.6,0.685638655,0.832797428,0.2925
Process3,2,1,1,0,3,0,3,10,0.567901235,0.567901235,0.543122172,0.822580645,0.3525
Process3,2,1,1,0,3,1,0,8,0.8,0.8,0.729236058,0.887147335,0.4375
