model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,GED,,
Process101,2,0,3,1,0,3,2,11,0.303
Process101,2,0,3,1,0,3,3,12,0.532
Process101,2,0,3,1,1,0,0,7,0.516
Process101,2,0,3,1,1,0,1,8,0.513
Process101,2,0,3,1,1,0,2,9,0.433
Process101,2,0,3,1,1,0,3,10,0.402
Process101,2,0,3,1,1,1,0,8,0.624
Process101,2,0,3,1,1,1,1,9,0.516
Process101,2,0,3,1,1,1,2,10,0.409
Process101,2,0,3,1,1,1,3,11,0.543
Process101,2,0,3,1,1,2,0,9,0.49
Process101,2,0,3,1,1,2,1,10,0.594
Process101,2,0,3,1,1,2,2,11,0.389
Process101,2,0,3,1,1,2,3,12,0.441
Process101,2,0,3,1,1,3,0,10,0.453
Process101,2,0,3,1,1,3,1,11,0.474
Process101,2,0,3,1,1,3,2,12,0.433
Process101,2,0,3,1,1,3,3,13,0.485
Process101,2,0,3,1,2,0,0,8,0.49
Process101,2,0,3,1,2,0,1,9,0.402
Process101,2,0,3,1,2,0,2,10,0.644
Process101,2,0,3,1,2,0,3,11,0.482
Process101,2,0,3,1,2,1,0,9,0.495
Process101,2,0,3,1,2,1,1,10,0.463
Process101,2,0,3,1,2,1,2,11,0.338
Process101,2,0,3,1,2,1,3,12,0.332
Process101,2,0,3,1,2,2,0,10,0.397
Process101,2,0,3,1,2,2,1,11,0.419
Process101,2,0,3,1,2,2,2,12,0.566
Process101,2,0,3,1,2,2,3,13,0.41
Process101,2,0,3,1,2,3,0,11,0.407
Process101,2,0,3,1,2,3,1,12,0.538
Process101,2,0,3,1,2,3,2,13,0.491
Process101,2,0,3,1,2,3,3,14,0.428
Process101,2,0,3,1,3,0,0,9,0.643
Process101,2,0,3,1,3,0,1,10,0.478
Process101,2,0,3,1,3,0,2,11,0.33
Process101,2,0,3,1,3,0,3,12,0.416
Process101,2,0,3,1,3,1,0,10,0.491
Process101,2,0,3,1,3,1,1,11,0.45
Process101,2,0,3,1,3,1,2,12,0.512
Process101,2,0,3,1,3,1,3,13,0.361
Process101,2,0,3,1,3,2,0,11,0.494
Process101,2,0,3,1,3,2,1,12,0.425
Process101,2,0,3,1,3,2,2,13,0.458
Process101,2,0,3,1,3,2,3,14,0.213
Process101,2,0,3,1,3,3,0,12,0.332
Process101,2,0,3,1,3,3,1,13,0.265
Process101,2,0,3,1,3,3,2,14,0.397
Process101,2,0,3,1,3,3,3,15,0.43
Process101,2,0,3,2,0,0,0,7,0.416
Process101,2,0,3,2,0,0,1,8,0.315
Process101,2,0,3,2,0,0,2,9,0.498
Process101,2,0,3,2,0,0,3,10,0.328
Process101,2,0,3,2,0,1,0,8,0.371
Process101,2,0,3,2,0,1,1,9,0.393
Process101,2,0,3,2,0,1,2,10,0.457
Process101,2,0,3,2,0,1,3,11,0.432
Process101,2,0,3,2,0,2,0,9,0.38
Process101,2,0,3,2,0,2,1,10,0.386
Process101,2,0,3,2,0,2,2,11,0.353
Process101,2,0,3,2,0,2,3,12,0.432
Process101,2,0,3,2,0,3,0,10,0.452
Process101,2,0,3,2,0,3,1,11,0.43
Process101,2,0,3,2,0,3,2,12,0.354
Process101,2,0,3,2,0,3,3,13,0.379
Process101,2,0,3,2,1,0,0,8,0.329
Process101,2,0,3,2,1,0,1,9,0.349
Process101,2,0,3,2,1,0,2,10,0.237
Process101,2,0,3,2,1,0,3,11,0.349
Process101,2,0,3,2,1,1,0,9,0.473
Process101,2,0,3,2,1,1,1,10,0.338
Process101,2,0,3,2,1,1,2,11,0.597
Process101,2,0,3,2,1,1,3,12,0.27
Process101,2,0,3,2,1,2,0,10,0.367
Process101,2,0,3,2,1,2,1,11,0.531
Process101,2,0,3,2,1,2,2,12,0.439
Process101,2,0,3,2,1,2,3,13,0.303
Process101,2,0,3,2,1,3,0,11,0.418
Process101,2,0,3,2,1,3,1,12,0.479
Process101,2,0,3,2,1,3,2,13,0.46
Process101,2,0,3,2,1,3,3,14,0.462
Process101,2,0,3,2,2,0,0,9,0.447
Process101,2,0,3,2,2,0,1,10,0.338
Process101,2,0,3,2,2,0,2,11,0.353
Process101,2,0,3,2,2,0,3,12,0.438
Process101,2,0,3,2,2,1,0,10,0.539
Process101,2,0,3,2,2,1,1,11,0.477
Process101,2,0,3,2,2,1,2,12,0.357
Process101,2,0,3,2,2,1,3,13,0.379
Process101,2,0,3,2,2,2,0,11,0.263
Process101,2,0,3,2,2,2,1,12,0.395
Process101,2,0,3,2,2,2,2,13,0.346
Process101,2,0,3,2,2,2,3,14,0.419
Process101,2,0,3,2,2,3,0,12,0.447
Process101,2,0,3,2,2,3,1,13,0.501
Process101,2,0,3,2,2,3,2,14,0.392
Process101,2,0,3,2,2,3,3,15,0.377
Process101,2,0,3,2,3,0,0,10,0.5
Process101,2,0,3,2,3,0,1,11,0.354
Process101,2,0,3,2,3,0,2,12,0.569
Process101,2,0,3,2,3,0,3,13,0.432
Process101,2,0,3,2,3,1,0,11,0.414
Process101,2,0,3,2,3,1,1,12,0.455
Process101,2,0,3,2,3,1,2,13,0.547
Process101,2,0,3,2,3,1,3,14,0.393
Process101,2,0,3,2,3,2,0,12,0.462
Process101,2,0,3,2,3,2,1,13,0.374
Process101,2,0,3,2,3,2,2,14,0.263
Process101,2,0,3,2,3,2,3,15,0.552
Process101,2,0,3,2,3,3,0,13,0.365
Process101,2,0,3,2,3,3,1,14,0.364
Process101,2,0,3,2,3,3,2,15,0.363
Process101,2,0,3,2,3,3,3,16,0.264
Process101,2,0,3,3,0,0,0,8,0.491
Process101,2,0,3,3,0,0,1,9,0.344
Process101,2,0,3,3,0,0,2,10,0.343
Process101,2,0,3,3,0,0,3,11,0.378
Process101,2,0,3,3,0,1,0,9,0.56
Process101,2,0,3,3,0,1,1,10,0.461
Process101,2,0,3,3,0,1,2,11,0.332
Process101,2,0,3,3,0,1,3,12,0.414
Process101,2,0,3,3,0,2,0,10,0.323
Process101,2,0,3,3,0,2,1,11,0.37
Process101,2,0,3,3,0,2,2,12,0.445
Process101,2,0,3,3,0,2,3,13,0.45
Process101,2,0,3,3,0,3,0,11,0.467
Process101,2,0,3,3,0,3,1,12,0.382
Process101,2,0,3,3,0,3,2,13,0.396
Process101,2,0,3,3,0,3,3,14,0.378
Process101,2,0,3,3,1,0,0,9,0.219
Process101,2,0,3,3,1,0,1,10,0.51
Process101,2,0,3,3,1,0,2,11,0.492
Process101,2,0,3,3,1,0,3,12,0.53
Process101,2,0,3,3,1,1,0,10,0.598
Process101,2,0,3,3,1,1,1,11,0.56
Process101,2,0,3,3,1,1,2,12,0.465
Process101,2,0,3,3,1,1,3,13,0.389
Process101,2,0,3,3,1,2,0,11,0.429
Process101,2,0,3,3,1,2,1,12,0.402
Process101,2,0,3,3,1,2,2,13,0.448
Process101,2,0,3,3,1,2,3,14,0.332
Process101,2,0,3,3,1,3,0,12,0.329
Process101,2,0,3,3,1,3,1,13,0.434
Process101,2,0,3,3,1,3,2,14,0.322
Process101,2,0,3,3,1,3,3,15,0.277
Process101,2,0,3,3,2,0,0,10,0.441
Process101,2,0,3,3,2,0,1,11,0.391
Process101,2,0,3,3,2,0,2,12,0.523
Process101,2,0,3,3,2,0,3,13,0.333
Process101,2,0,3,3,2,1,0,11,0.319
Process101,2,0,3,3,2,1,1,12,0.481
Process101,2,0,3,3,2,1,2,13,0.364
Process101,2,0,3,3,2,1,3,14,0.357
Process101,2,0,3,3,2,2,0,12,0.383
Process101,2,0,3,3,2,2,1,13,0.451
Process101,2,0,3,3,2,2,2,14,0.446
Process101,2,0,3,3,2,2,3,15,0.393
Process101,2,0,3,3,2,3,0,13,0.492
Process101,2,0,3,3,2,3,1,14,0.393
Process101,2,0,3,3,2,3,2,15,0.351
Process101,2,0,3,3,2,3,3,16,0.409
Process101,2,0,3,3,3,0,0,11,0.429
Process101,2,0,3,3,3,0,1,12,0.467
Process101,2,0,3,3,3,0,2,13,0.365
Process101,2,0,3,3,3,0,3,14,0.475
Process101,2,0,3,3,3,1,0,12,0.349
Process101,2,0,3,3,3,1,1,13,0.357
Process101,2,0,3,3,3,1,2,14,0.457
Process101,2,0,3,3,3,1,3,15,0.321
Process101,2,0,3,3,3,2,0,13,0.573
Process101,2,0,3,3,3,2,1,14,0.29
Process101,2,0,3,3,3,2,2,15,0.526
Process101,2,0,3,3,3,2,3,16,0.424
Process101,2,0,3,3,3,3,0,14,0.351
Process101,2,0,3,3,3,3,1,15,0.396
Process101,2,0,3,3,3,3,2,16,0.405
Process101,2,0,3,3,3,3,3,17,0.443
Process101,2,1,0,0,0,0,0,3,0.599
Process101,2,1,0,0,0,0,1,4,0.621
Process101,2,1,0,0,0,0,2,5,0.624
Process101,2,1,0,0,0,0,3,6,0.496
Process101,2,1,0,0,0,1,0,4,0.637
Process101,2,1,0,0,0,1,1,5,0.548
Process101,2,1,0,0,0,1,2,6,0.556
Process101,2,1,0,0,0,1,3,7,0.524
Process101,2,1,0,0,0,2,0,5,0.563
Process101,2,1,0,0,0,2,1,6,0.242
Process101,2,1,0,0,0,2,2,7,0.518
Process101,2,1,0,0,0,2,3,8,0.527
Process101,2,1,0,0,0,3,0,6,0.573
Process101,2,1,0,0,0,3,1,7,0.574
Process101,2,1,0,0,0,3,2,8,0.466
Process101,2,1,0,0,0,3,3,9,0.486
Process101,2,1,0,0,1,0,0,4,0.581
Process101,2,1,0,0,1,0,1,5,0.611
Process101,2,1,0,0,1,0,2,6,0.543
Process101,2,1,0,0,1,0,3,7,0.511
Process101,2,1,0,0,1,1,0,5,0.644
Process101,2,1,0,0,1,1,1,6,0.573
Process101,2,1,0,0,1,1,2,7,0.4
Process101,2,1,0,0,1,1,3,8,0.501
Process101,2,1,0,0,1,2,0,6,0.475
Process101,2,1,0,0,1,2,1,7,0.38
Process101,2,1,0,0,1,2,2,8,0.584
Process101,2,1,0,0,1,2,3,9,0.438
Process101,2,1,0,0,1,3,0,7,0.505
Process101,2,1,0,0,1,3,1,8,0.539
Process101,2,1,0,0,1,3,2,9,0.533
Process101,2,1,0,0,1,3,3,10,0.518
Process101,2,1,0,0,2,0,0,5,0.608
Process101,2,1,0,0,2,0,1,6,0.542
Process101,2,1,0,0,2,0,2,7,0.564
Process101,2,1,0,0,2,0,3,8,0.516
Process101,2,1,0,0,2,1,0,6,0.608
Process101,2,1,0,0,2,1,1,7,0.59
Process101,2,1,0,0,2,1,2,8,0.514
Process101,2,1,0,0,2,1,3,9,0.268
Process101,2,1,0,0,2,2,0,7,0.645
Process101,2,1,0,0,2,2,1,8,0.541
Process101,2,1,0,0,2,2,2,9,0.534
Process101,2,1,0,0,2,2,3,10,0.403
Process101,2,1,0,0,2,3,0,8,0.638
Process101,2,1,0,0,2,3,1,9,0.407
Process101,2,1,0,0,2,3,2,10,0.511
Process101,2,1,0,0,2,3,3,11,0.432
Process101,2,1,0,0,3,0,0,6,0.609
Process101,2,1,0,0,3,0,1,7,0.521
Process101,2,1,0,0,3,0,2,8,0.588
Process101,2,1,0,0,3,0,3,9,0.519
Process101,2,1,0,0,3,1,0,7,0.475
Process101,2,1,0,0,3,1,1,8,0.462
Process101,2,1,0,0,3,1,2,9,0.534
Process101,2,1,0,0,3,1,3,10,0.672
Process101,2,1,0,0,3,2,0,8,0.571
Process101,2,1,0,0,3,2,1,9,0.266
Process101,2,1,0,0,3,2,2,10,0.574
Process101,2,1,0,0,3,2,3,11,0.456
Process101,2,1,0,0,3,3,0,9,0.382
Process101,2,1,0,0,3,3,1,10,0.34
Process101,2,1,0,0,3,3,2,11,0.291
Process101,2,1,0,0,3,3,3,12,0.483
Process101,2,1,0,1,0,0,0,4,0.6
Process101,2,1,0,1,0,0,1,5,0.459
Process101,2,1,0,1,0,0,2,6,0.485
Process101,2,1,0,1,0,0,3,7,0.508
Process101,2,1,0,1,0,1,0,5,0.571
Process101,2,1,0,1,0,1,1,6,0.524
Process101,2,1,0,1,0,1,2,7,0.401
Process101,2,1,0,1,0,1,3,8,0.425
Process101,2,1,0,1,0,2,0,6,0.539
Process101,2,1,0,1,0,2,1,7,0.434
Process101,2,1,0,1,0,2,2,8,0.388
Process101,2,1,0,1,0,2,3,9,0.456
Process101,2,1,0,1,0,3,0,7,0.46
Process101,2,1,0,1,0,3,1,8,0.5
Process101,2,1,0,1,0,3,2,9,0.365
Process101,2,1,0,1,0,3,3,10,0.405
Process101,2,1,0,1,1,0,0,5,0.582
Process101,2,1,0,1,1,0,1,6,0.506
Process101,2,1,0,1,1,0,2,7,0.466
Process101,2,1,0,1,1,0,3,8,0.525
Process101,2,1,0,1,1,1,0,6,0.635
Process101,2,1,0,1,1,1,1,7,0.522
Process101,2,1,0,1,1,1,2,8,0.472
Process101,2,1,0,1,1,1,3,9,0.466
Process101,2,1,0,1,1,2,0,7,0.335
Process101,2,1,0,1,1,2,1,8,0.541
Process101,2,1,0,1,1,2,2,9,0.535
Process101,2,1,0,1,1,2,3,10,0.537
Process101,2,1,0,1,1,3,0,8,0.449
Process101,2,1,0,1,1,3,1,9,0.495
Process101,2,1,0,1,1,3,2,10,0.493
Process101,2,1,0,1,1,3,3,11,0.442
Process101,2,1,0,1,2,0,0,6,0.626
Process101,2,1,0,1,2,0,1,7,0.65
Process101,2,1,0,1,2,0,2,8,0.508
Process101,2,1,0,1,2,0,3,9,0.232
Process101,2,1,0,1,2,1,0,7,0.459
Process101,2,1,0,1,2,1,1,8,0.576
Process101,2,1,0,1,2,1,2,9,0.521
Process101,2,1,0,1,2,1,3,10,0.446
Process101,2,1,0,1,2,2,0,8,0.598
Process101,2,1,0,1,2,2,1,9,0.545
Process101,2,1,0,1,2,2,2,10,0.447
Process101,2,1,0,1,2,2,3,11,0.354
Process101,2,1,0,1,2,3,0,9,0.5
Process101,2,1,0,1,2,3,1,10,0.452
Process101,2,1,0,1,2,3,2,11,0.401
Process101,2,1,0,1,2,3,3,12,0.434
Process101,2,1,0,1,3,0,0,7,0.632
Process101,2,1,0,1,3,0,1,8,0.437
Process101,2,1,0,1,3,0,2,9,0.414
Process101,2,1,0,1,3,0,3,10,0.521
Process101,2,1,0,1,3,1,0,8,0.428
Process101,2,1,0,1,3,1,1,9,0.456
Process101,2,1,0,1,3,1,2,10,0.33
Process101,2,1,0,1,3,1,3,11,0.418
Process101,2,1,0,1,3,2,0,9,0.252
Process101,2,1,0,1,3,2,1,10,0.503
Process101,2,1,0,1,3,2,2,11,0.308
Process101,2,1,0,1,3,2,3,12,0.421
Process101,2,1,0,1,3,3,0,10,0.573
Process101,2,1,0,1,3,3,1,11,0.57
Process101,2,1,0,1,3,3,2,12,0.503
Process101,2,1,0,1,3,3,3,13,0.575
Process101,2,1,0,2,0,0,0,5,0.573
Process101,2,1,0,2,0,0,1,6,0.609
Process101,2,1,0,2,0,0,2,7,0.416
Process101,2,1,0,2,0,0,3,8,0.497
Process101,2,1,0,2,0,1,0,6,0.651
Process101,2,1,0,2,0,1,1,7,0.585
Process101,2,1,0,2,0,1,2,8,0.554
Process101,2,1,0,2,0,1,3,9,0.572
Process101,2,1,0,2,0,2,0,7,0.632
Process101,2,1,0,2,0,2,1,8,0.486
Process101,2,1,0,2,0,2,2,9,0.435
Process101,2,1,0,2,0,2,3,10,0.4
Process101,2,1,0,2,0,3,0,8,0.608
Process101,2,1,0,2,0,3,1,9,0.533
Process101,2,1,0,2,0,3,2,10,0.484
Process101,2,1,0,2,0,3,3,11,0.464
Process101,2,1,0,2,1,0,0,6,0.572
Process101,2,1,0,2,1,0,1,7,0.587
Process101,2,1,0,2,1,0,2,8,0.403
Process101,2,1,0,2,1,0,3,9,0.545
Process101,2,1,0,2,1,1,0,7,0.571
Process101,2,1,0,2,1,1,1,8,0.438
Process101,2,1,0,2,1,1,2,9,0.399
Process101,2,1,0,2,1,1,3,10,0.487
Process101,2,1,0,2,1,2,0,8,0.466
Process101,2,1,0,2,1,2,1,9,0.499
Process101,2,1,0,2,1,2,2,10,0.483
Process101,2,1,0,2,1,2,3,11,0.39
Process101,2,1,0,2,1,3,0,9,0.532
Process101,2,1,0,2,1,3,1,10,0.522
Process101,2,1,0,2,1,3,2,11,0.511
Process101,2,1,0,2,1,3,3,12,0.496
Process101,2,1,0,2,2,0,0,7,0.601
Process101,2,1,0,2,2,0,1,8,0.553
Process101,2,1,0,2,2,0,2,9,0.451
Process101,2,1,0,2,2,0,3,10,0.243
Process101,2,1,0,2,2,1,0,8,0.574
Process101,2,1,0,2,2,1,1,9,0.618
Process101,2,1,0,2,2,1,2,10,0.427
Process101,2,1,0,2,2,1,3,11,0.283
Process101,2,1,0,2,2,2,0,9,0.6
Process101,2,1,0,2,2,2,1,10,0.393
Process101,2,1,0,2,2,2,2,11,0.506
Process101,2,1,0,2,2,2,3,12,0.357
Process101,2,1,0,2,2,3,0,10,0.552
Process101,2,1,0,2,2,3,1,11,0.364
Process101,2,1,0,2,2,3,2,12,0.594
Process101,2,1,0,2,2,3,3,13,0.308
Process101,2,1,0,2,3,0,0,8,0.535
Process101,2,1,0,2,3,0,1,9,0.471
Process101,2,1,0,2,3,0,2,10,0.537
Process101,2,1,0,2,3,0,3,11,0.434
Process101,2,1,0,2,3,1,0,9,0.656
Process101,2,1,0,2,3,1,1,10,0.584
Process101,2,1,0,2,3,1,2,11,0.563
Process101,2,1,0,2,3,1,3,12,0.294
Process101,2,1,0,2,3,2,0,10,0.462
Process101,2,1,0,2,3,2,1,11,0.574
Process101,2,1,0,2,3,2,2,12,0.423
Process101,2,1,0,2,3,2,3,13,0.424
Process101,2,1,0,2,3,3,0,11,0.511
Process101,2,1,0,2,3,3,1,12,0.388
Process101,2,1,0,2,3,3,2,13,0.244
Process101,2,1,0,2,3,3,3,14,0.356
Process101,2,1,0,3,0,0,0,6,0.517
Process101,2,1,0,3,0,0,1,7,0.618
Process101,2,1,0,3,0,0,2,8,0.665
Process101,2,1,0,3,0,0,3,9,0.564
Process101,2,1,0,3,0,1,0,7,0.477
Process101,2,1,0,3,0,1,1,8,0.516
Process101,2,1,0,3,0,1,2,9,0.479
Process101,2,1,0,3,0,1,3,10,0.408
Process101,2,1,0,3,0,2,0,8,0.373
Process101,2,1,0,3,0,2,1,9,0.525
Process101,2,1,0,3,0,2,2,10,0.413
Process101,2,1,0,3,0,2,3,11,0.337
Process101,2,1,0,3,0,3,0,9,0.46
Process101,2,1,0,3,0,3,1,10,0.523
Process101,2,1,0,3,0,3,2,11,0.606
Process101,2,1,0,3,0,3,3,12,0.274
Process101,2,1,0,3,1,0,0,7,0.616
Process101,2,1,0,3,1,0,1,8,0.347
Process101,2,1,0,3,1,0,2,9,0.519
Process101,2,1,0,3,1,0,3,10,0.264
Process101,2,1,0,3,1,1,0,8,0.599
Process101,2,1,0,3,1,1,1,9,0.469
Process101,2,1,0,3,1,1,2,10,0.431
Process101,2,1,0,3,1,1,3,11,0.448
Process101,2,1,0,3,1,2,0,9,0.493
Process101,2,1,0,3,1,2,1,10,0.566
Process101,2,1,0,3,1,2,2,11,0.416
Process101,2,1,0,3,1,2,3,12,0.404
Process101,2,1,0,3,1,3,0,10,0.351
Process101,2,1,0,3,1,3,1,11,0.37
Process101,2,1,0,3,1,3,2,12,0.419
Process101,2,1,0,3,1,3,3,13,0.227
Process101,2,1,0,3,2,0,0,8,0.551
Process101,2,1,0,3,2,0,1,9,0.521
Process101,2,1,0,3,2,0,2,10,0.523
Process101,2,1,0,3,2,0,3,11,0.53
Process101,2,1,0,3,2,1,0,9,0.551
Process101,2,1,0,3,2,1,1,10,0.418
Process101,2,1,0,3,2,1,2,11,0.409
Process101,2,1,0,3,2,1,3,12,0.371
Process101,2,1,0,3,2,2,0,10,0.559
Process101,2,1,0,3,2,2,1,11,0.396
Process101,2,1,0,3,2,2,2,12,0.376
Process101,2,1,0,3,2,2,3,13,0.462
Process101,2,1,0,3,2,3,0,11,0.602
Process101,2,1,0,3,2,3,1,12,0.517
Process101,2,1,0,3,2,3,2,13,0.382
Process101,2,1,0,3,2,3,3,14,0.419
Process101,2,1,0,3,3,0,0,9,0.528
Process101,2,1,0,3,3,0,1,10,0.32
Process101,2,1,0,3,3,0,2,11,0.415
Process101,2,1,0,3,3,0,3,12,0.363
Process101,2,1,0,3,3,1,0,10,0.546
Process101,2,1,0,3,3,1,1,11,0.474
Process101,2,1,0,3,3,1,2,12,0.447
Process101,2,1,0,3,3,1,3,13,0.442
Process101,2,1,0,3,3,2,0,11,0.455
Process101,2,1,0,3,3,2,1,12,0.285
Process101,2,1,0,3,3,2,2,13,0.385
Process101,2,1,0,3,3,2,3,14,0.347
Process101,2,1,0,3,3,3,0,12,0.604
Process101,2,1,0,3,3,3,1,13,0.517
Process101,2,1,0,3,3,3,2,14,0.366
Process101,2,1,0,3,3,3,3,15,0.249
Process101,2,1,1,0,0,0,0,4,0.614
Process101,2,1,1,0,0,0,1,5,0.636
Process101,2,1,1,0,0,0,2,6,0.53
Process101,2,1,1,0,0,0,3,7,0.412
Process101,2,1,1,0,0,1,0,5,0.513
Process101,2,1,1,0,0,1,1,6,0.404
Process101,2,1,1,0,0,1,2,7,0.503
Process101,2,1,1,0,0,1,3,8,0.497
Process101,2,1,1,0,0,2,0,6,0.456
Process101,2,1,1,0,0,2,1,7,0.61
Process101,2,1,1,0,0,2,2,8,0.627
Process101,2,1,1,0,0,2,3,9,0.429
Process101,2,1,1,0,0,3,0,7,0.586
Process101,2,1,1,0,0,3,1,8,0.513
Process101,2,1,1,0,0,3,2,9,0.377
Process101,2,1,1,0,0,3,3,10,0.487
Process101,2,1,1,0,1,0,0,5,0.607
Process101,2,1,1,0,1,0,1,6,0.432
Process101,2,1,1,0,1,0,2,7,0.574
Process101,2,1,1,0,1,0,3,8,0.469
Process101,2,1,1,0,1,1,0,6,0.609
Process101,2,1,1,0,1,1,1,7,0.574
Process101,2,1,1,0,1,1,2,8,0.478
Process101,2,1,1,0,1,1,3,9,0.358
Process101,2,1,1,0,1,2,0,7,0.574
Process101,2,1,1,0,1,2,1,8,0.479
Process101,2,1,1,0,1,2,2,9,0.292
Process101,2,1,1,0,1,2,3,10,0.586
Process101,2,1,1,0,1,3,0,8,0.428
Process101,2,1,1,0,1,3,1,9,0.463
Process101,2,1,1,0,1,3,2,10,0.42
Process101,2,1,1,0,1,3,3,11,0.345
Process101,2,1,1,0,2,0,0,6,0.585
Process101,2,1,1,0,2,0,1,7,0.419
Process101,2,1,1,0,2,0,2,8,0.593
Process101,2,1,1,0,2,0,3,9,0.296
Process101,2,1,1,0,2,1,0,7,0.493
Process101,2,1,1,0,2,1,1,8,0.376
Process101,2,1,1,0,2,1,2,9,0.618
Process101,2,1,1,0,2,1,3,10,0.575
Process101,2,1,1,0,2,2,0,8,0.264
Process101,2,1,1,0,2,2,1,9,0.451
Process101,2,1,1,0,2,2,2,10,0.556
Process101,2,1,1,0,2,2,3,11,0.467
Process101,2,1,1,0,2,3,0,9,0.587
Process101,2,1,1,0,2,3,1,10,0.521
Process101,2,1,1,0,2,3,2,11,0.546
Process101,2,1,1,0,2,3,3,12,0.449
Process101,2,1,1,0,3,0,0,7,0.629
Process101,2,1,1,0,3,0,1,8,0.534
Process101,2,1,1,0,3,0,2,9,0.425
Process101,2,1,1,0,3,0,3,10,0.147
Process101,2,1,1,0,3,1,0,8,0.303
Process101,2,1,1,0,3,1,1,9,0.535
Process101,2,1,1,0,3,1,2,10,0.611
Process101,2,1,1,0,3,1,3,11,0.136
Process101,2,1,1,0,3,2,0,9,0.65
Process101,2,1,1,0,3,2,1,10,0.447
Process101,2,1,1,0,3,2,2,11,0.577
Process101,2,1,1,0,3,2,3,12,0.418
Process101,2,1,1,0,3,3,0,10,0.61
Process101,2,1,1,0,3,3,1,11,0.473
Process101,2,1,1,0,3,3,2,12,0.267
Process101,2,1,1,0,3,3,3,13,0.264
Process101,2,1,1,1,0,0,0,5,0.585
Process101,2,1,1,1,0,0,1,6,0.697
Process101,2,1,1,1,0,0,2,7,0.47
Process101,2,1,1,1,0,0,3,8,0.483
Process101,2,1,1,1,0,1,0,6,0.605
Process101,2,1,1,1,0,1,1,7,0.563
Process101,2,1,1,1,0,1,2,8,0.545
Process101,2,1,1,1,0,1,3,9,0.402
Process101,2,1,1,1,0,2,0,7,0.572
Process101,2,1,1,1,0,2,1,8,0.493
Process101,2,1,1,1,0,2,2,9,0.452
Process101,2,1,1,1,0,2,3,10,0.517
Process101,2,1,1,1,0,3,0,8,0.53
Process101,2,1,1,1,0,3,1,9,0.573
Process101,2,1,1,1,0,3,2,10,0.377
Process101,2,1,1,1,0,3,3,11,0.476
Process101,2,1,1,1,1,0,0,6,0.41
Process101,2,1,1,1,1,0,1,7,0.568
Process101,2,1,1,1,1,0,2,8,0.526
Process101,2,1,1,1,1,0,3,9,0.454
Process101,2,1,1,1,1,1,0,7,0.595
Process101,2,1,1,1,1,1,1,8,0.55
Process101,2,1,1,1,1,1,2,9,0.45
Process101,2,1,1,1,1,1,3,10,0.355
Process101,2,1,1,1,1,2,0,8,0.443
Process101,2,1,1,1,1,2,1,9,0.429
Process101,2,1,1,1,1,2,2,10,0.425
Process101,2,1,1,1,1,2,3,11,0.558
Process101,2,1,1,1,1,3,0,9,0.639
Process101,2,1,1,1,1,3,1,10,0.492
Process101,2,1,1,1,1,3,2,11,0.42
Process101,2,1,1,1,1,3,3,12,0.356
Process101,2,1,1,1,2,0,0,7,0.615
Process101,2,1,1,1,2,0,1,8,0.455
Process101,2,1,1,1,2,0,2,9,0.439
Process101,2,1,1,1,2,0,3,10,0.468
Process101,2,1,1,1,2,1,0,8,0.518
Process101,2,1,1,1,2,1,1,9,0.58
Process101,2,1,1,1,2,1,2,10,0.389
Process101,2,1,1,1,2,1,3,11,0.337
Process101,2,1,1,1,2,2,0,9,0.614
Process101,2,1,1,1,2,2,1,10,0.433
Process101,2,1,1,1,2,2,2,11,0.494
Process101,2,1,1,1,2,2,3,12,0.475
Process101,2,1,1,1,2,3,0,10,0.456
Process101,2,1,1,1,2,3,1,11,0.496
Process101,2,1,1,1,2,3,2,12,0.372
Process101,2,1,1,1,2,3,3,13,0.472
Process101,2,1,1,1,3,0,0,8,0.614
Process101,2,1,1,1,3,0,1,9,0.369
Process101,2,1,1,1,3,0,2,10,0.417
Process101,2,1,1,1,3,0,3,11,0.283
Process101,2,1,1,1,3,1,0,9,0.531
Process101,2,1,1,1,3,1,1,10,0.437
Process101,2,1,1,1,3,1,2,11,0.481
Process101,2,1,1,1,3,1,3,12,0.373
Process101,2,1,1,1,3,2,0,10,0.56
Process101,2,1,1,1,3,2,1,11,0.614
Process101,2,1,1,1,3,2,2,12,0.482
Process101,2,1,1,1,3,2,3,13,0.494
Process101,2,1,1,1,3,3,0,11,0.519
Process101,2,1,1,1,3,3,1,12,0.495
Process101,2,1,1,1,3,3,2,13,0.361
Process101,2,1,1,1,3,3,3,14,0.446
Process101,2,1,1,2,0,0,0,6,0.451
Process101,2,1,1,2,0,0,1,7,0.511
Process101,2,1,1,2,0,0,2,8,0.436
Process101,2,1,1,2,0,0,3,9,0.573
Process101,2,1,1,2,0,1,0,7,0.574
Process101,2,1,1,2,0,1,1,8,0.49
Process101,2,1,1,2,0,1,2,9,0.424
Process101,2,1,1,2,0,1,3,10,0.459
Process101,2,1,1,2,0,2,0,8,0.445
Process101,2,1,1,2,0,2,1,9,0.393
Process101,2,1,1,2,0,2,2,10,0.397
Process101,2,1,1,2,0,2,3,11,0.407
Process101,2,1,1,2,0,3,0,9,0.46
Process101,2,1,1,2,0,3,1,10,0.525
Process101,2,1,1,2,0,3,2,11,0.416
Process101,2,1,1,2,0,3,3,12,0.357
Process101,2,1,1,2,1,0,0,7,0.424
Process101,2,1,1,2,1,0,1,8,0.531
Process101,2,1,1,2,1,0,2,9,0.419
