model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,,,
Process101,0,3,2,3,3,0,0,11,0.735042735,0.735042735,0.695573684,0.850860421,0.4175,,,
Process101,0,3,2,3,3,0,1,12,0.655172414,0.655172414,0.677071429,0.822502425,0.39,,,
Process101,0,3,2,3,3,0,2,13,0.52991453,0.52991453,0.595512987,0.774257426,0.345,,,
Process101,0,3,2,3,3,0,3,14,0.666666667,0.666666667,0.620225806,0.823529412,0.3525,,,
Process101,0,3,2,3,3,1,0,12,0.779661017,0.779661017,0.564520147,0.855491329,0.4375,,,
Process101,0,3,2,3,3,1,1,13,0.74137931,0.74137931,0.638447712,0.853728489,0.4975,,,
Process101,0,3,2,3,3,1,2,14,0.593220339,0.593220339,0.689781513,0.809432146,0.405,,,
Process101,0,3,2,3,3,1,3,15,0.474576271,0.474576271,0.648116921,0.751248751,0.4125,,,
Process101,0,3,2,3,3,2,0,13,0.827586207,0.827586207,0.573060065,0.873563218,0.5175,,,
Process101,0,3,2,3,3,2,1,14,0.621848739,0.621848739,0.739166667,0.807392996,0.4525,,,
Process101,0,3,2,3,3,2,2,15,0.559322034,0.559322034,0.637113095,0.771771772,0.46,,,
Process101,0,3,2,3,3,2,3,16,0.5,0.5,0.59122549,0.763944223,0.36,,,
Process101,0,3,2,3,3,3,0,14,0.700854701,0.700854701,0.605460317,0.826979472,0.5975,,,
Process101,0,3,2,3,3,3,1,15,0.706896552,0.706896552,0.538571429,0.829912023,0.6025,,,
Process101,0,3,2,3,3,3,2,16,0.598290598,0.598290598,0.586446429,0.788059701,0.4525,,,
Process101,0,3,2,3,3,3,3,17,0.522522523,0.522522523,0.569701863,0.765957447,0.3475,,,
Process101,0,3,3,0,0,0,0,6,0.909090909,0.909090909,0.823485714,0.913669065,0.5025,,,
Process101,0,3,3,0,0,0,1,7,0.8,0.8,0.785109091,0.876712329,0.4325,,,
Process101,0,3,3,0,0,0,2,8,0.690909091,0.690909091,0.785360902,0.84591195,0.505,,,
Process101,0,3,3,0,0,0,3,9,0.605504587,0.605504587,0.743866667,0.801518438,0.4225,,,
Process101,0,3,3,0,0,1,0,7,0.938053097,0.938053097,0.858142857,0.933933934,0.605,,,
Process101,0,3,3,0,0,1,1,8,0.716981132,0.716981132,0.763733333,0.846318036,0.3675,,,
Process101,0,3,3,0,0,1,2,9,0.740740741,0.740740741,0.771511111,0.853658537,0.5475,,,
Process101,0,3,3,0,0,1,3,10,0.588235294,0.588235294,0.740478195,0.802847755,0.4125,,,
Process101,0,3,3,0,0,2,0,8,0.909090909,0.909090909,0.847428571,0.924242424,0.5525,,,
Process101,0,3,3,0,0,2,1,9,0.732673267,0.732673267,0.772053261,0.855460385,0.6025,,,
Process101,0,3,3,0,0,2,2,10,0.745454545,0.745454545,0.819789474,0.87755102,0.425,,,
Process101,0,3,3,0,0,2,3,11,0.568627451,0.568627451,0.784014286,0.822033898,0.3775,,,
Process101,0,3,3,0,0,3,0,9,0.899082569,0.899082569,0.818485714,0.910309278,0.5475,,,
Process101,0,3,3,0,0,3,1,10,0.803738318,0.803738318,0.813663043,0.888544892,0.625,,,
Process101,0,3,3,0,0,3,2,11,0.703703704,0.703703704,0.815026891,0.864057673,0.4375,,,
Process101,0,3,3,0,0,3,3,12,0.769230769,0.769230769,0.780376471,0.866383881,0.535,,,
Process101,0,3,3,0,1,0,0,7,0.890909091,0.890909091,0.772428571,0.917933131,0.5425,,,
Process101,0,3,3,0,1,0,1,8,0.867256637,0.867256637,0.7685,0.90881459,0.625,,,
Process101,0,3,3,0,1,0,2,9,0.714285714,0.714285714,0.683794152,0.864892528,0.4175,,,
Process101,0,3,3,0,1,0,3,10,0.666666667,0.666666667,0.758041558,0.857287449,0.3875,,,
Process101,0,3,3,0,1,1,0,8,0.834951456,0.834951456,0.801342857,0.889705882,0.6,,,
Process101,0,3,3,0,1,1,1,9,0.836363636,0.836363636,0.718597101,0.909547739,0.4625,,,
Process101,0,3,3,0,1,1,2,10,0.763636364,0.763636364,0.780376471,0.860906217,0.51,,,
Process101,0,3,3,0,1,1,3,11,0.647619048,0.647619048,0.775883041,0.834394904,0.4525,,,
Process101,0,3,3,0,1,2,0,9,0.880733945,0.880733945,0.747771429,0.903826267,0.6575,,,
Process101,0,3,3,0,1,2,1,10,0.767857143,0.767857143,0.824637607,0.884381339,0.5475,,,
Process101,0,3,3,0,1,2,2,11,0.684684685,0.684684685,0.682531801,0.854788877,0.5275,,,
Process101,0,3,3,0,1,2,3,12,0.54368932,0.54368932,0.627904762,0.798701299,0.3975,,,
Process101,0,3,3,0,1,3,0,10,0.899082569,0.899082569,0.820628571,0.910309278,0.72,,,
Process101,0,3,3,0,1,3,1,11,0.864864865,0.864864865,0.83373913,0.908536585,0.6725,,,
Process101,0,3,3,0,1,3,2,12,0.618181818,0.618181818,0.6911,0.843237705,0.4275,,,
Process101,0,3,3,0,1,3,3,13,0.59047619,0.59047619,0.7878,0.826315789,0.325,,,
Process101,0,3,3,0,2,0,0,8,0.851851852,0.851851852,0.734438095,0.893860562,0.56,,,
Process101,0,3,3,0,2,0,1,9,0.842105263,0.842105263,0.698133333,0.899390244,0.5475,,,
Process101,0,3,3,0,2,0,2,10,0.728813559,0.728813559,0.751196552,0.866125761,0.54,,,
Process101,0,3,3,0,2,0,3,11,0.581818182,0.581818182,0.699014354,0.804487179,0.4175,,,
Process101,0,3,3,0,2,1,0,9,0.902654867,0.902654867,0.780285714,0.921450151,0.6225,,,
Process101,0,3,3,0,2,1,1,10,0.814159292,0.814159292,0.725725,0.878251821,0.525,,,
Process101,0,3,3,0,2,1,2,11,0.807017544,0.807017544,0.641476471,0.897487437,0.475,,,
Process101,0,3,3,0,2,1,3,12,0.545454545,0.545454545,0.689977273,0.790322581,0.3975,,,
Process101,0,3,3,0,2,2,0,10,0.841121495,0.841121495,0.696909091,0.901538462,0.3725,,,
Process101,0,3,3,0,2,2,1,11,0.701030928,0.701030928,0.568290909,0.847567568,0.4525,,,
Process101,0,3,3,0,2,2,2,12,0.703703704,0.703703704,0.655621053,0.852201258,0.4025,,,
Process101,0,3,3,0,2,2,3,13,0.76635514,0.76635514,0.8266,0.886734694,0.4575,,,
Process101,0,3,3,0,2,3,0,11,0.849056604,0.849056604,0.803390476,0.893528184,0.465,,,
Process101,0,3,3,0,2,3,1,12,0.836363636,0.836363636,0.761,0.898773006,0.4975,,,
Process101,0,3,3,0,2,3,2,13,0.767857143,0.767857143,0.604941176,0.873065015,0.4675,,,
Process101,0,3,3,0,2,3,3,14,0.660377358,0.660377358,0.673366802,0.85031185,0.475,,,
Process101,0,3,3,0,3,0,0,9,0.862385321,0.862385321,0.680914286,0.897302905,0.6675,,,
Process101,0,3,3,0,3,0,1,10,0.778761062,0.778761062,0.679484163,0.87654321,0.665,,,
Process101,0,3,3,0,3,0,2,11,0.724137931,0.724137931,0.819957895,0.865717192,0.4475,,,
Process101,0,3,3,0,3,0,3,12,0.727272727,0.727272727,0.692081046,0.871033777,0.475,,,
Process101,0,3,3,0,3,1,0,10,0.92173913,0.92173913,0.759866667,0.917515275,0.6125,,,
Process101,0,3,3,0,3,1,1,11,0.75,0.75,0.5778,0.854583772,0.405,,,
Process101,0,3,3,0,3,1,2,12,0.761061947,0.761061947,0.754589474,0.881338742,0.45,,,
Process101,0,3,3,0,3,1,3,13,0.672727273,0.672727273,0.582549708,0.839116719,0.435,,,
Process101,0,3,3,0,3,2,0,11,0.918918919,0.918918919,0.828485714,0.917008197,0.68,,,
Process101,0,3,3,0,3,2,1,12,0.785714286,0.785714286,0.705775,0.890798787,0.5925,,,
Process101,0,3,3,0,3,2,2,13,0.810810811,0.810810811,0.750166667,0.889230769,0.5025,,,
Process101,0,3,3,0,3,2,3,14,0.814814815,0.814814815,0.7535,0.891975309,0.4825,,,
Process101,0,3,3,0,3,3,0,12,0.854545455,0.854545455,0.740914286,0.894190871,0.6875,,,
Process101,0,3,3,0,3,3,1,13,0.818181818,0.818181818,0.623855072,0.892307692,0.5075,,,
Process101,0,3,3,0,3,3,2,14,0.702702703,0.702702703,0.716994152,0.849529781,0.505,,,
Process101,0,3,3,0,3,3,3,15,0.630630631,0.630630631,0.646285714,0.822222222,0.3675,,,
Process101,0,3,3,1,0,0,0,7,0.814159292,0.814159292,0.773291855,0.871559633,0.55,,,
Process101,0,3,3,1,0,0,1,8,0.736842105,0.736842105,0.785509615,0.853955375,0.5475,,,
Process101,0,3,3,1,0,0,2,9,0.685714286,0.685714286,0.742326496,0.829652997,0.54,,,
Process101,0,3,3,1,0,0,3,10,0.607142857,0.607142857,0.771881119,0.819203269,0.3575,,,
Process101,0,3,3,1,0,1,0,8,0.892857143,0.892857143,0.799901099,0.900302115,0.61,,,
Process101,0,3,3,1,0,1,1,9,0.875,0.875,0.798963211,0.893939394,0.5775,,,
Process101,0,3,3,1,0,1,2,10,0.703703704,0.703703704,0.76957265,0.845995893,0.505,,,
Process101,0,3,3,1,0,1,3,11,0.666666667,0.666666667,0.743225932,0.820189274,0.3725,,,
Process101,0,3,3,1,0,2,0,9,0.841121495,0.841121495,0.780186813,0.883435583,0.4225,,,
Process101,0,3,3,1,0,2,1,10,0.601941748,0.601941748,0.723591993,0.801282051,0.43,,,
Process101,0,3,3,1,0,2,2,11,0.725663717,0.725663717,0.796233211,0.862,0.4875,,,
Process101,0,3,3,1,0,2,3,12,0.732142857,0.732142857,0.799809308,0.865,0.41,,,
Process101,0,3,3,1,0,3,0,10,0.851851852,0.851851852,0.786663004,0.886850153,0.58,,,
Process101,0,3,3,1,0,3,1,11,0.740740741,0.740740741,0.778076923,0.859183673,0.4125,,,
Process101,0,3,3,1,0,3,2,12,0.728971963,0.728971963,0.749337607,0.84375,0.3725,,,
Process101,0,3,3,1,0,3,3,13,0.601769912,0.601769912,0.748602007,0.803534304,0.4375,,,
Process101,0,3,3,1,1,0,0,8,0.879310345,0.879310345,0.842153846,0.915533981,0.575,,,
Process101,0,3,3,1,1,0,1,9,0.611111111,0.611111111,0.599887617,0.799363057,0.4775,,,
Process101,0,3,3,1,1,0,2,10,0.623853211,0.623853211,0.776153846,0.828396323,0.525,,,
Process101,0,3,3,1,1,0,3,11,0.709090909,0.709090909,0.769273504,0.846468782,0.4,,,
Process101,0,3,3,1,1,1,0,9,0.854545455,0.854545455,0.783276099,0.887195122,0.6225,,,
Process101,0,3,3,1,1,1,1,10,0.696428571,0.696428571,0.696384615,0.840327533,0.49,,,
Process101,0,3,3,1,1,1,2,11,0.709090909,0.709090909,0.676604858,0.834375,0.58,,,
Process101,0,3,3,1,1,1,3,12,0.648648649,0.648648649,0.733374005,0.810725552,0.3275,,,
Process101,0,3,3,1,1,2,0,10,0.8,0.8,0.704262124,0.867692308,0.5025,,,
Process101,0,3,3,1,1,2,1,11,0.754385965,0.754385965,0.696452991,0.882697947,0.4975,,,
Process101,0,3,3,1,1,2,2,12,0.733944954,0.733944954,0.688282051,0.84423676,0.5325,,,
Process101,0,3,3,1,1,2,3,13,0.611111111,0.611111111,0.61867033,0.812304484,0.355,,,
Process101,0,3,3,1,1,3,0,11,0.864864865,0.864864865,0.809202797,0.901394422,0.5075,,,
Process101,0,3,3,1,1,3,1,12,0.796296296,0.796296296,0.81444189,0.889662028,0.45,,,
Process101,0,3,3,1,1,3,2,13,0.622641509,0.622641509,0.775742081,0.830942623,0.44,,,
Process101,0,3,3,1,1,3,3,14,0.513761468,0.513761468,0.605611888,0.774364407,0.41,,,
Process101,0,3,3,1,2,0,0,9,0.756756757,0.756756757,0.558438914,0.851393189,0.4675,,,
Process101,0,3,3,1,2,0,1,10,0.859649123,0.859649123,0.690384615,0.898709037,0.5425,,,
Process101,0,3,3,1,2,0,2,11,0.589285714,0.589285714,0.617535153,0.799791449,0.3625,,,
Process101,0,3,3,1,2,0,3,12,0.643478261,0.643478261,0.583653846,0.829959514,0.48,,,
Process101,0,3,3,1,2,1,0,10,0.781818182,0.781818182,0.696490385,0.861111111,0.46,,,
Process101,0,3,3,1,2,1,1,11,0.767857143,0.767857143,0.759126496,0.854938272,0.585,,,
Process101,0,3,3,1,2,1,2,12,0.642857143,0.642857143,0.732615385,0.807570978,0.39,,,
Process101,0,3,3,1,2,1,3,13,0.490566038,0.490566038,0.660721947,0.769722814,0.31,,,
Process101,0,3,3,1,2,2,0,11,0.757281553,0.757281553,0.760311037,0.85625,0.45,,,
Process101,0,3,3,1,2,2,1,12,0.782608696,0.782608696,0.747211538,0.881422925,0.5475,,,
Process101,0,3,3,1,2,2,2,13,0.678571429,0.678571429,0.656830538,0.845610494,0.4375,,,
Process101,0,3,3,1,2,2,3,14,0.582524272,0.582524272,0.648424908,0.794212219,0.3225,,,
Process101,0,3,3,1,2,3,0,12,0.859649123,0.859649123,0.808699833,0.898709037,0.58,,,
Process101,0,3,3,1,2,3,1,13,0.75,0.75,0.780384615,0.860040568,0.435,,,
Process101,0,3,3,1,2,3,2,14,0.640776699,0.640776699,0.603637607,0.815286624,0.43,,,
Process101,0,3,3,1,2,3,3,15,0.641509434,0.641509434,0.711415284,0.837589377,0.445,,,
Process101,0,3,3,1,3,0,0,10,0.886956522,0.886956522,0.753202797,0.908193485,0.54,,,
Process101,0,3,3,1,3,0,1,11,0.696428571,0.696428571,0.595523594,0.852112676,0.5075,,,
Process101,0,3,3,1,3,0,2,12,0.796460177,0.796460177,0.815930317,0.887351779,0.455,,,
Process101,0,3,3,1,3,0,3,13,0.534482759,0.534482759,0.761903846,0.786597938,0.36,,,
Process101,0,3,3,1,3,1,0,11,0.867256637,0.867256637,0.747748252,0.901688183,0.71,,,
Process101,0,3,3,1,3,1,1,12,0.684210526,0.684210526,0.696001675,0.834186285,0.5125,,,
Process101,0,3,3,1,3,1,2,13,0.678899083,0.678899083,0.658353846,0.848178138,0.3775,,,
Process101,0,3,3,1,3,1,3,14,0.655172414,0.655172414,0.560212202,0.821355236,0.5125,,,
Process101,0,3,3,1,3,2,0,12,0.842105263,0.842105263,0.593963211,0.881458967,0.685,,,
Process101,0,3,3,1,3,2,1,13,0.716981132,0.716981132,0.555077341,0.840125392,0.405,,,
Process101,0,3,3,1,3,2,2,14,0.698113208,0.698113208,0.768231838,0.845520082,0.49,,,
Process101,0,3,3,1,3,2,3,15,0.637168142,0.637168142,0.626074271,0.81714876,0.3525,,,
Process101,0,3,3,1,3,3,0,13,0.738738739,0.738738739,0.557556561,0.844720497,0.4475,,,
Process101,0,3,3,1,3,3,1,14,0.690265487,0.690265487,0.696410256,0.837256909,0.335,,,
Process101,0,3,3,1,3,3,2,15,0.690909091,0.690909091,0.547001006,0.827586207,0.4725,,,
Process101,0,3,3,1,3,3,3,16,0.601769912,0.601769912,0.771327759,0.816138917,0.455,,,
Process101,0,3,3,2,0,0,0,8,0.789473684,0.789473684,0.77175512,0.866995074,0.53,,,
Process101,0,3,3,2,0,0,1,9,0.736842105,0.736842105,0.737592593,0.83619818,0.5725,,,
Process101,0,3,3,2,0,0,2,10,0.637168142,0.637168142,0.712065897,0.799176107,0.4125,,,
Process101,0,3,3,2,0,0,3,11,0.543859649,0.543859649,0.743009507,0.787878788,0.3675,,,
Process101,0,3,3,2,0,1,0,9,0.828828829,0.828828829,0.764553945,0.871128871,0.5375,,,
Process101,0,3,3,2,0,1,1,10,0.660550459,0.660550459,0.718031189,0.811534501,0.51,,,
Process101,0,3,3,2,0,1,2,11,0.619469027,0.619469027,0.755777778,0.817365269,0.41,,,
Process101,0,3,3,2,0,1,3,12,0.457142857,0.457142857,0.683314815,0.740106952,0.3775,,,
Process101,0,3,3,2,0,2,0,10,0.754716981,0.754716981,0.759068035,0.859,0.37,,,
Process101,0,3,3,2,0,2,1,11,0.796460177,0.796460177,0.774972767,0.869950739,0.4375,,,
Process101,0,3,3,2,0,2,2,12,0.611111111,0.611111111,0.735518519,0.806945863,0.395,,,
Process101,0,3,3,2,0,2,3,13,0.504854369,0.504854369,0.689598365,0.760892667,0.2375,,,
Process101,0,3,3,2,0,3,0,11,0.740740741,0.740740741,0.733731481,0.841302136,0.4175,,,
Process101,0,3,3,2,0,3,1,12,0.648648649,0.648648649,0.73962963,0.817813765,0.475,,,
Process101,0,3,3,2,0,3,2,13,0.603773585,0.603773585,0.751944444,0.818731118,0.285,,,
Process101,0,3,3,2,0,3,3,14,0.690265487,0.690265487,0.76893066,0.843195266,0.4825,,,
Process101,0,3,3,2,1,0,0,9,0.789473684,0.789473684,0.627430199,0.855711423,0.505,,,
Process101,0,3,3,2,1,0,1,10,0.605504587,0.605504587,0.756900585,0.81626506,0.375,,,
Process101,0,3,3,2,1,0,2,11,0.620689655,0.620689655,0.604205387,0.802631579,0.4175,,,
Process101,0,3,3,2,1,0,3,12,0.532110092,0.532110092,0.718700988,0.776628749,0.4075,,,
Process101,0,3,3,2,1,1,0,10,0.852173913,0.852173913,0.708981481,0.878217822,0.7275,,,
Process101,0,3,3,2,1,1,1,11,0.747826087,0.747826087,0.655163399,0.862573099,0.47,,,
Process101,0,3,3,2,1,1,2,12,0.637931034,0.637931034,0.608586619,0.809283552,0.3725,,,
Process101,0,3,3,2,1,1,3,13,0.578947368,0.578947368,0.750964052,0.801204819,0.36,,,
Process101,0,3,3,2,1,2,0,11,0.844827586,0.844827586,0.719611514,0.886075949,0.325,,,
Process101,0,3,3,2,1,2,1,12,0.690909091,0.690909091,0.681459695,0.834004024,0.3725,,,
Process101,0,3,3,2,1,2,2,13,0.696428571,0.696428571,0.748752437,0.834503511,0.5325,,,
Process101,0,3,3,2,1,2,3,14,0.625,0.625,0.585270955,0.795454545,0.4425,,,
Process101,0,3,3,2,1,3,0,12,0.720720721,0.720720721,0.732592593,0.83214649,0.4725,,,
Process101,0,3,3,2,1,3,1,13,0.660550459,0.660550459,0.589259259,0.811534501,0.405,,,
Process101,0,3,3,2,1,3,2,14,0.654545455,0.654545455,0.759419382,0.832835821,0.4,,,
Process101,0,3,3,2,1,3,3,15,0.576923077,0.576923077,0.596455026,0.798969072,0.4075,,,
Process101,0,3,3,2,2,0,0,10,0.691588785,0.691588785,0.725955166,0.824435318,0.515,,,
Process101,0,3,3,2,2,0,1,11,0.694915254,0.694915254,0.798438659,0.852459016,0.585,,,
Process101,0,3,3,2,2,0,2,12,0.74137931,0.74137931,0.692407407,0.848364718,0.495,,,
Process101,0,3,3,2,2,0,3,13,0.631578947,0.631578947,0.780592593,0.832681018,0.395,,,
Process101,0,3,3,2,2,1,0,11,0.697247706,0.697247706,0.729558405,0.824974411,0.485,,,
Process101,0,3,3,2,2,1,1,12,0.660550459,0.660550459,0.67835512,0.82388664,0.4275,,,
Process101,0,3,3,2,2,1,2,13,0.614035088,0.614035088,0.626753744,0.814371257,0.3925,,,
Process101,0,3,3,2,2,1,3,14,0.556521739,0.556521739,0.67957702,0.791540785,0.53,,,
Process101,0,3,3,2,2,2,0,12,0.852173913,0.852173913,0.770938003,0.878217822,0.6375,,,
Process101,0,3,3,2,2,2,1,13,0.717948718,0.717948718,0.646722222,0.850439883,0.505,,,
Process101,0,3,3,2,2,2,2,14,0.631578947,0.631578947,0.627111111,0.820895522,0.3825,,,
Process101,0,3,3,2,2,2,3,15,0.735849057,0.735849057,0.760671296,0.852557673,0.4475,,,
Process101,0,3,3,2,2,3,0,13,0.732142857,0.732142857,0.628269981,0.847457627,0.4875,,,
Process101,0,3,3,2,2,3,1,14,0.636363636,0.636363636,0.666018519,0.814213198,0.405,,,
Process101,0,3,3,2,2,3,2,15,0.618181818,0.618181818,0.612546296,0.807535642,0.3975,,,
Process101,0,3,3,2,2,3,3,16,0.555555556,0.555555556,0.652043423,0.786597938,0.405,,,
Process101,0,3,3,2,3,0,0,11,0.763636364,0.763636364,0.572962963,0.859840954,0.48,,,
Process101,0,3,3,2,3,0,1,12,0.713043478,0.713043478,0.686296296,0.838484546,0.345,,,
Process101,0,3,3,2,3,0,2,13,0.469565217,0.469565217,0.664861111,0.757668712,0.4,,,
Process101,0,3,3,2,3,0,3,14,0.619469027,0.619469027,0.686398467,0.817365269,0.395,,,
Process101,0,3,3,2,3,1,0,12,0.759259259,0.759259259,0.676535829,0.847870183,0.52,,,
Process101,0,3,3,2,3,1,1,13,0.689655172,0.689655172,0.657122507,0.81688708,0.4875,,,
Process101,0,3,3,2,3,1,2,14,0.642857143,0.642857143,0.64605291,0.802265705,0.4425,,,
Process101,0,3,3,2,3,1,3,15,0.571428571,0.571428571,0.72707029,0.787909836,0.29,,,
Process101,0,3,3,2,3,2,0,13,0.830508475,0.830508475,0.587900574,0.88023369,0.485,,,
Process101,0,3,3,2,3,2,1,14,0.740740741,0.740740741,0.610856481,0.841302136,0.51,,,
Process101,0,3,3,2,3,2,2,15,0.614035088,0.614035088,0.602962963,0.802030457,0.3175,,,
Process101,0,3,3,2,3,2,3,16,0.626086957,0.626086957,0.648230001,0.829745597,0.295,,,
Process101,0,3,3,2,3,3,0,14,0.685714286,0.685714286,0.596070853,0.823892894,0.41,,,
Process101,0,3,3,2,3,3,1,15,0.74137931,0.74137931,0.762320637,0.848364718,0.4925,,,
Process101,0,3,3,2,3,3,2,16,0.625,0.625,0.688253968,0.820359281,0.495,,,
Process101,0,3,3,2,3,3,3,17,0.551724138,0.551724138,0.593569024,0.775614754,0.3525,,,
Process101,0,3,3,3,0,0,0,9,0.761061947,0.761061947,0.725753968,0.839920949,0.4175,,,
Process101,0,3,3,3,0,0,1,10,0.660377358,0.660377358,0.704953968,0.808704453,0.5075,,,
Process101,0,3,3,3,0,0,2,11,0.717948718,0.717948718,0.762327586,0.844678811,0.56,,,
Process101,0,3,3,3,0,0,3,12,0.50877193,0.50877193,0.69987013,0.756838906,0.4025,,,
Process101,0,3,3,3,0,1,0,10,0.685185185,0.685185185,0.729360902,0.827893175,0.435,,,
Process101,0,3,3,3,0,1,1,11,0.538461538,0.538461538,0.700793651,0.780487805,0.4025,,,
Process101,0,3,3,3,0,1,2,12,0.626086957,0.626086957,0.718571429,0.800595238,0.3475,,,
Process101,0,3,3,3,0,1,3,13,0.642857143,0.642857143,0.741428571,0.821463415,0.3475,,,
Process101,0,3,3,3,0,2,0,11,0.709090909,0.709090909,0.710087302,0.823,0.375,,,
Process101,0,3,3,3,0,2,1,12,0.59047619,0.59047619,0.688619465,0.784836066,0.4825,,,
Process101,0,3,3,3,0,2,2,13,0.591304348,0.591304348,0.734166667,0.799803729,0.415,,,
Process101,0,3,3,3,0,2,3,14,0.527272727,0.527272727,0.703344156,0.76899696,0.405,,,
Process101,0,3,3,3,0,3,0,12,0.710280374,0.710280374,0.736512605,0.837278107,0.445,,,
Process101,0,3,3,3,0,3,1,13,0.641509434,0.641509434,0.717308271,0.814371257,0.3875,,,
Process101,0,3,3,3,0,3,2,14,0.59047619,0.59047619,0.708725275,0.797583082,0.31,,,
Process101,0,3,3,3,0,3,3,15,0.553571429,0.553571429,0.683860248,0.763319672,0.49,,,
Process101,0,3,3,3,1,0,0,10,0.796460177,0.796460177,0.629685559,0.863768116,0.4875,,,
Process101,0,3,3,3,1,0,1,11,0.660869565,0.660869565,0.749973684,0.825412221,0.4175,,,
Process101,0,3,3,3,1,0,2,12,0.67826087,0.67826087,0.578289474,0.808,0.4475,,,
Process101,0,3,3,3,1,0,3,13,0.550458716,0.550458716,0.685320276,0.765673176,0.3825,,,
Process101,0,3,3,3,1,1,0,11,0.806722689,0.806722689,0.784717195,0.875589067,0.715,,,
Process101,0,3,3,3,1,1,1,12,0.648648649,0.648648649,0.722105263,0.8125,0.3125,,,
Process101,0,3,3,3,1,1,2,13,0.559322034,0.559322034,0.637108978,0.771771772,0.3925,,,
Process101,0,3,3,3,1,1,3,14,0.589285714,0.589285714,0.711032244,0.78978979,0.5325,,,
Process101,0,3,3,3,1,2,0,12,0.724137931,0.724137931,0.759307692,0.847555129,0.5,,,
Process101,0,3,3,3,1,2,1,13,0.644067797,0.644067797,0.618848684,0.816682832,0.555,,,
Process101,0,3,3,3,1,2,2,14,0.558558559,0.558558559,0.707321429,0.779456193,0.52,,,
Process101,0,3,3,3,1,2,3,15,0.469565217,0.469565217,0.645253623,0.753507014,0.39,,,
Process101,0,3,3,3,1,3,0,13,0.724137931,0.724137931,0.612460317,0.83625731,0.5325,,,
Process101,0,3,3,3,1,3,1,14,0.672566372,0.672566372,0.735747899,0.819526627,0.5325,,,
Process101,0,3,3,3,1,3,2,15,0.666666667,0.666666667,0.72547619,0.818991098,0.3725,,,
Process101,0,3,3,3,1,3,3,16,0.517857143,0.517857143,0.704714286,0.762917933,0.35,,,
Process101,0,3,3,3,2,0,0,11,0.724137931,0.724137931,0.739156224,0.83625731,0.52,,,
Process101,0,3,3,3,2,0,1,12,0.672727273,0.672727273,0.705542857,0.809859155,0.365,,,
Process101,0,3,3,3,2,0,2,13,0.643478261,0.643478261,0.570470443,0.794768612,0.355,,,
Process101,0,3,3,3,2,0,3,14,0.472727273,0.472727273,0.601134793,0.734651405,0.3025,,,
Process101,0,3,3,3,2,1,0,12,0.807017544,0.807017544,0.694060559,0.867052023,0.58,,,
Process101,0,3,3,3,2,1,1,13,0.745762712,0.745762712,0.67496819,0.843023256,0.47,,,
Process101,0,3,3,3,2,1,2,14,0.672727273,0.672727273,0.66045177,0.821958457,0.43,,,
Process101,0,3,3,3,2,1,3,15,0.52173913,0.52173913,0.477604814,0.74717369,0.3675,,,
Process101,0,3,3,3,2,2,0,13,0.655172414,0.655172414,0.677363884,0.822502425,0.4175,,,
Process101,0,3,3,3,2,2,1,14,0.660714286,0.660714286,0.593763736,0.816023739,0.3675,,,
Process101,0,3,3,3,2,2,2,15,0.551724138,0.551724138,0.658186275,0.783810464,0.435,,,
Process101,0,3,3,3,2,2,3,16,0.644067797,0.644067797,0.696428571,0.828244275,0.4575,,,
Process101,0,3,3,3,2,3,0,14,0.810810811,0.810810811,0.747164596,0.858546169,0.4725,,,
Process101,0,3,3,3,2,3,1,15,0.672727273,0.672727273,0.638265079,0.809859155,0.4575,,,
Process101,0,3,3,3,2,3,2,16,0.654545455,0.654545455,0.744605263,0.827317073,0.425,,,
Process101,0,3,3,3,2,3,3,17,0.587155963,0.587155963,0.709610855,0.792168675,0.34,,,
Process101,0,3,3,3,3,0,0,12,0.660869565,0.660869565,0.635259917,0.801404213,0.565,,,
Process101,0,3,3,3,3,0,1,13,0.736842105,0.736842105,0.545112605,0.842105263,0.4675,,,
Process101,0,3,3,3,3,0,2,14,0.621848739,0.621848739,0.740340909,0.807392996,0.4,,,
Process101,0,3,3,3,3,0,3,15,0.583333333,0.583333333,0.604772727,0.791585127,0.3175,,,
Process101,0,3,3,3,3,1,0,13,0.701754386,0.701754386,0.583842857,0.817547358,0.3675,,,
Process101,0,3,3,3,3,1,1,14,0.713043478,0.713043478,0.720646914,0.821073559,0.4775,,,
Process101,0,3,3,3,3,1,2,15,0.773109244,0.773109244,0.653833333,0.863507109,0.44,,,
Process101,0,3,3,3,3,1,3,16,0.626086957,0.626086957,0.668297101,0.812682927,0.3475,,,
Process101,0,3,3,3,3,2,0,14,0.733944954,0.733944954,0.724335165,0.832502493,0.5775,,,
Process101,0,3,3,3,3,2,1,15,0.672727273,0.672727273,0.704440428,0.809859155,0.4075,,,
