model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS,
Process25,2,2,1,3,3,3,3,17,0.407079646,0.407079646,0.43960049,0.613636364,0.45,
Process25,2,2,2,0,0,0,0,6,0.844036697,0.844036697,0.621769231,0.80334728,0.5225,
Process25,2,2,2,0,0,0,1,7,0.633663366,0.633663366,0.589408369,0.745535714,0.5575,
Process25,2,2,2,0,0,0,2,8,0.241758242,0.241758242,0.382202564,0.514705882,0.2225,
Process25,2,2,2,0,0,0,3,9,0.528301887,0.528301887,0.596223077,0.716157205,0.45,
Process25,2,2,2,0,0,1,0,7,0.803921569,0.803921569,0.599428322,0.786324786,0.5875,
Process25,2,2,2,0,0,1,1,8,0.685185185,0.685185185,0.531223776,0.72173913,0.47,
Process25,2,2,2,0,0,1,2,9,0.471698113,0.471698113,0.493617216,0.643171806,0.3125,
Process25,2,2,2,0,0,1,3,10,0.628571429,0.628571429,0.598213986,0.758196721,0.455,
Process25,2,2,2,0,0,2,0,8,0.828828829,0.828828829,0.650636697,0.822580645,0.5125,
Process25,2,2,2,0,0,2,1,9,0.466019417,0.466019417,0.541106255,0.680851064,0.3875,
Process25,2,2,2,0,0,2,2,10,0.349514563,0.349514563,0.510446154,0.620087336,0.42,
Process25,2,2,2,0,0,2,3,11,0.490566038,0.490566038,0.457965858,0.616438356,0.3725,
Process25,2,2,2,0,0,3,0,9,0.714285714,0.714285714,0.550019231,0.745614035,0.36,
Process25,2,2,2,0,0,3,1,10,0.344086022,0.344086022,0.408632867,0.564593301,0.4125,
Process25,2,2,2,0,0,3,2,11,0.453608247,0.453608247,0.534717366,0.686695279,0.39,
Process25,2,2,2,0,0,3,3,12,0.288659794,0.288659794,0.441317849,0.564814815,0.265,
Process25,2,2,2,0,1,0,0,7,0.880733945,0.880733945,0.64478837,0.821576763,0.5375,
Process25,2,2,2,0,1,0,1,8,0.576923077,0.576923077,0.485771828,0.668161435,0.4025,
Process25,2,2,2,0,1,0,2,9,0.5,0.5,0.553298395,0.68907563,0.48,
Process25,2,2,2,0,1,0,3,10,0.3,0.3,0.444688645,0.562211982,0.25,
Process25,2,2,2,0,1,1,0,8,0.892857143,0.892857143,0.7785,0.892430279,0.6325,
Process25,2,2,2,0,1,1,1,9,0.742857143,0.742857143,0.606341509,0.784232365,0.05,
Process25,2,2,2,0,1,1,2,10,0.481481481,0.481481481,0.545929487,0.679324895,0.36,
Process25,2,2,2,0,1,1,3,11,0.346153846,0.346153846,0.504945872,0.615720524,0.455,
Process25,2,2,2,0,1,2,0,9,0.769230769,0.769230769,0.576087413,0.768240343,0.565,
Process25,2,2,2,0,1,2,1,10,0.59047619,0.59047619,0.627338889,0.75,0.3475,
Process25,2,2,2,0,1,2,2,11,0.603773585,0.603773585,0.588974612,0.744855967,0.195,
Process25,2,2,2,0,1,2,3,12,0.288659794,0.288659794,0.525316092,0.609302326,0.3625,
Process25,2,2,2,0,1,3,0,10,0.625,0.625,0.50436014,0.704035874,0.395,
Process25,2,2,2,0,1,3,1,11,0.621359223,0.621359223,0.501475611,0.693333333,0.4425,
Process25,2,2,2,0,1,3,2,12,0.425925926,0.425925926,0.529174208,0.64957265,0.415,
Process25,2,2,2,0,1,3,3,13,0.326923077,0.326923077,0.451533183,0.566210046,0.395,
Process25,2,2,2,0,2,0,0,8,0.818181818,0.818181818,0.604605311,0.789915966,0.42,
Process25,2,2,2,0,2,0,1,9,0.666666667,0.666666667,0.65044965,0.784810127,0.505,
Process25,2,2,2,0,2,0,2,10,0.518518519,0.518518519,0.516410256,0.665217391,0.445,
Process25,2,2,2,0,2,0,3,11,0.36,0.36,0.508331561,0.633187773,0.42,
Process25,2,2,2,0,2,1,0,9,0.910714286,0.910714286,0.792045455,0.900793651,0.53,
Process25,2,2,2,0,2,1,1,10,0.601941748,0.601941748,0.540226523,0.716738197,0.545,
Process25,2,2,2,0,2,1,2,11,0.58490566,0.58490566,0.618635864,0.745689655,0.3975,
Process25,2,2,2,0,2,1,3,12,0.306122449,0.306122449,0.493846154,0.610619469,0.3775,
Process25,2,2,2,0,2,2,0,10,0.680851064,0.680851064,0.537888796,0.733333333,0.3875,
Process25,2,2,2,0,2,2,1,11,0.533333333,0.533333333,0.563012422,0.711297071,0.5675,
Process25,2,2,2,0,2,2,2,12,0.62,0.62,0.63159851,0.771551724,0.4825,
Process25,2,2,2,0,2,2,3,13,0.515463918,0.515463918,0.504296503,0.682819383,0.4175,
Process25,2,2,2,0,2,3,0,11,0.757281553,0.757281553,0.570269231,0.762931034,0.4775,
Process25,2,2,2,0,2,3,1,12,0.552380952,0.552380952,0.554933333,0.696832579,0.405,
Process25,2,2,2,0,2,3,2,13,0.54368932,0.54368932,0.521573427,0.686956522,0.455,
Process25,2,2,2,0,2,3,3,14,0.387755102,0.387755102,0.515718864,0.652173913,0.335,
Process25,2,2,2,0,3,0,0,9,0.839285714,0.839285714,0.668048951,0.827309237,0.585,
Process25,2,2,2,0,3,0,1,10,0.543478261,0.543478261,0.514944056,0.704845815,0.3675,
Process25,2,2,2,0,3,0,2,11,0.54368932,0.54368932,0.566742857,0.719665272,0.4225,
Process25,2,2,2,0,3,0,3,12,0.198019802,0.198019802,0.420974359,0.5,0.29,
Process25,2,2,2,0,3,1,0,10,0.652631579,0.652631579,0.526074786,0.71875,0.385,
Process25,2,2,2,0,3,1,1,11,0.672897196,0.672897196,0.579846154,0.74789916,0.43,
Process25,2,2,2,0,3,1,2,12,0.574257426,0.574257426,0.530124462,0.705627706,0.4125,
Process25,2,2,2,0,3,1,3,13,0.495049505,0.495049505,0.545008059,0.699152542,0.47,
Process25,2,2,2,0,3,2,0,11,0.780952381,0.780952381,0.582399666,0.773504274,0.38,
Process25,2,2,2,0,3,2,1,12,0.703703704,0.703703704,0.588570946,0.7625,0.5525,
Process25,2,2,2,0,3,2,2,13,0.647058824,0.647058824,0.514483516,0.707964602,0.235,
Process25,2,2,2,0,3,2,3,14,0.666666667,0.666666667,0.653246753,0.784810127,0.365,
Process25,2,2,2,0,3,3,0,12,0.769230769,0.769230769,0.576630475,0.768240343,0.3625,
Process25,2,2,2,0,3,3,1,13,0.554455446,0.554455446,0.524736264,0.695652174,0.23,
Process25,2,2,2,0,3,3,2,14,0.378947368,0.378947368,0.465858974,0.618181818,0.355,
Process25,2,2,2,0,3,3,3,15,0.448598131,0.448598131,0.536083615,0.663829787,0.4125,
Process25,2,2,2,1,0,0,0,7,0.617021277,0.617021277,0.482222222,0.693965517,0.3425,
Process25,2,2,2,1,0,0,1,8,0.336448598,0.336448598,0.470316534,0.59832636,0.32,
Process25,2,2,2,1,0,0,2,9,0.666666667,0.666666667,0.569258342,0.740585774,0.3975,
Process25,2,2,2,1,0,0,3,10,0.601941748,0.601941748,0.516352814,0.70781893,0.39,
Process25,2,2,2,1,0,1,0,8,0.640776699,0.640776699,0.48834965,0.694915254,0.3825,
Process25,2,2,2,1,0,1,1,9,0.660550459,0.660550459,0.539299451,0.72983871,0.4975,
Process25,2,2,2,1,0,1,2,10,0.36,0.36,0.474127391,0.627615063,0.4275,
Process25,2,2,2,1,0,1,3,11,0.388349515,0.388349515,0.482705026,0.634854772,0.3975,
Process25,2,2,2,1,0,2,0,9,0.666666667,0.666666667,0.618923077,0.773279352,0.5475,
Process25,2,2,2,1,0,2,1,10,0.740740741,0.740740741,0.621709624,0.796934866,0.4375,
Process25,2,2,2,1,0,2,2,11,0.457142857,0.457142857,0.503652747,0.665306122,0.445,
Process25,2,2,2,1,0,2,3,12,0.490196078,0.490196078,0.472720779,0.654008439,0.4775,
Process25,2,2,2,1,0,3,0,10,0.646464646,0.646464646,0.496911616,0.70212766,0.485,
Process25,2,2,2,1,0,3,1,11,0.598130841,0.598130841,0.555966234,0.731225296,0.3725,
Process25,2,2,2,1,0,3,2,12,0.392156863,0.392156863,0.51639643,0.645021645,0.3025,
Process25,2,2,2,1,0,3,3,13,0.3,0.3,0.458029936,0.597457627,0.3375,
Process25,2,2,2,1,1,0,0,8,0.647058824,0.647058824,0.491561616,0.699152542,0.3225,
Process25,2,2,2,1,1,0,1,9,0.458715596,0.458715596,0.511655085,0.658536585,0.4,
Process25,2,2,2,1,1,0,2,10,0.382978723,0.382978723,0.477877922,0.652719665,0.445,
Process25,2,2,2,1,1,0,3,11,0.404040404,0.404040404,0.487047619,0.651452282,0.3925,
Process25,2,2,2,1,1,1,0,9,0.547368421,0.547368421,0.493175325,0.693277311,0.455,
Process25,2,2,2,1,1,1,1,10,0.532110092,0.532110092,0.487411015,0.663900415,0.4875,
Process25,2,2,2,1,1,1,2,11,0.5,0.5,0.476372294,0.655462185,0.235,
Process25,2,2,2,1,1,1,3,12,0.377358491,0.377358491,0.482098901,0.622406639,0.3875,
Process25,2,2,2,1,1,2,0,10,0.5,0.5,0.516605894,0.702040816,0.4875,
Process25,2,2,2,1,1,2,1,11,0.411764706,0.411764706,0.53256044,0.655172414,0.495,
Process25,2,2,2,1,1,2,2,12,0.545454545,0.545454545,0.537047619,0.701195219,0.4225,
Process25,2,2,2,1,1,2,3,13,0.323809524,0.323809524,0.426375661,0.558951965,0.3525,
Process25,2,2,2,1,1,3,0,11,0.692307692,0.692307692,0.631201226,0.789473684,0.455,
Process25,2,2,2,1,1,3,1,12,0.635514019,0.635514019,0.529632784,0.719512195,0.515,
Process25,2,2,2,1,1,3,2,13,0.306122449,0.306122449,0.415071429,0.568281938,0.28,
Process25,2,2,2,1,1,3,3,14,0.38,0.38,0.479700818,0.6375,0.2875,
Process25,2,2,2,1,2,0,0,9,0.920353982,0.920353982,0.794505772,0.90513834,0.595,
Process25,2,2,2,1,2,0,1,10,0.777777778,0.777777778,0.601154244,0.787401575,0.59,
Process25,2,2,2,1,2,0,2,11,0.504672897,0.504672897,0.552501166,0.693277311,0.425,
Process25,2,2,2,1,2,0,3,12,0.300884956,0.300884956,0.462348694,0.56302521,0.315,
Process25,2,2,2,1,2,1,0,10,0.514285714,0.514285714,0.525533911,0.693548387,0.35,
Process25,2,2,2,1,2,1,1,11,0.480769231,0.480769231,0.471930919,0.64556962,0.325,
Process25,2,2,2,1,2,1,2,12,0.288461538,0.288461538,0.492586895,0.584070796,0.3675,
Process25,2,2,2,1,2,1,3,13,0.255319149,0.255319149,0.361666667,0.511627907,0.2325,
Process25,2,2,2,1,2,2,0,11,0.878504673,0.878504673,0.687664835,0.847389558,0.615,
Process25,2,2,2,1,2,2,1,12,0.504504505,0.504504505,0.483677656,0.645833333,0.3675,
Process25,2,2,2,1,2,2,2,13,0.236363636,0.236363636,0.479140271,0.535714286,0.3625,
Process25,2,2,2,1,2,2,3,14,0.294736842,0.294736842,0.456285714,0.608510638,0.3325,
Process25,2,2,2,1,2,3,0,12,0.756756757,0.756756757,0.585917749,0.775590551,0.425,
Process25,2,2,2,1,2,3,1,13,0.5,0.5,0.48117008,0.655462185,0.4825,
Process25,2,2,2,1,2,3,2,14,0.423076923,0.423076923,0.497990501,0.650205761,0.295,
Process25,2,2,2,1,2,3,3,15,0.444444444,0.444444444,0.50077381,0.653061224,0.375,
Process25,2,2,2,1,3,0,0,10,0.660550459,0.660550459,0.505666667,0.69874477,0.4325,
Process25,2,2,2,1,3,0,1,11,0.642201835,0.642201835,0.531549031,0.720647773,0.4875,
Process25,2,2,2,1,3,0,2,12,0.435643564,0.435643564,0.455281385,0.628205128,0.4375,
Process25,2,2,2,1,3,0,3,13,0.59047619,0.59047619,0.555736025,0.73015873,0.4025,
Process25,2,2,2,1,3,1,0,11,0.735849057,0.735849057,0.602944056,0.780082988,0.5025,
Process25,2,2,2,1,3,1,1,12,0.529411765,0.529411765,0.561960474,0.714285714,0.44,
Process25,2,2,2,1,3,1,2,13,0.396226415,0.396226415,0.527090719,0.637931034,0.32,
Process25,2,2,2,1,3,1,3,14,0.450980392,0.450980392,0.416166667,0.597345133,0.385,
Process25,2,2,2,1,3,2,0,12,0.612612613,0.612612613,0.63497429,0.753191489,0.4475,
Process25,2,2,2,1,3,2,1,13,0.560747664,0.560747664,0.498386151,0.681818182,0.52,
Process25,2,2,2,1,3,2,2,14,0.429906542,0.429906542,0.503522544,0.647540984,0.445,
Process25,2,2,2,1,3,2,3,15,0.274509804,0.274509804,0.452800752,0.578723404,0.26,
Process25,2,2,2,1,3,3,0,13,0.622641509,0.622641509,0.482073593,0.68220339,0.475,
Process25,2,2,2,1,3,3,1,14,0.448598131,0.448598131,0.534282051,0.663829787,0.4525,
Process25,2,2,2,1,3,3,2,15,0.346938776,0.346938776,0.426690476,0.589519651,0.2525,
Process25,2,2,2,1,3,3,3,16,0.315789474,0.315789474,0.494029487,0.623893805,0.415,
Process25,2,2,2,2,0,0,0,8,0.625,0.625,0.566723277,0.73828125,0.555,
Process25,2,2,2,2,0,0,1,9,0.534482759,0.534482759,0.507413943,0.679389313,0.515,
Process25,2,2,2,2,0,0,2,10,0.392523364,0.392523364,0.416849248,0.588477366,0.3925,
Process25,2,2,2,2,0,0,3,11,0.277777778,0.277777778,0.427313187,0.56097561,0.2975,
Process25,2,2,2,2,0,1,0,9,0.71559633,0.71559633,0.503610723,0.718253968,0.52,
Process25,2,2,2,2,0,1,1,10,0.350515464,0.350515464,0.405746377,0.589958159,0.375,
Process25,2,2,2,2,0,1,2,11,0.316831683,0.316831683,0.463868132,0.603375527,0.3525,
Process25,2,2,2,2,0,1,3,12,0.368932039,0.368932039,0.433988095,0.588744589,0.5325,
Process25,2,2,2,2,0,2,0,10,0.44,0.44,0.501326174,0.666666667,0.3375,
Process25,2,2,2,2,0,2,1,11,0.704761905,0.704761905,0.538090909,0.745173745,0.4325,
Process25,2,2,2,2,0,2,2,12,0.433962264,0.433962264,0.501209007,0.651639344,0.41,
Process25,2,2,2,2,0,2,3,13,0.538461538,0.538461538,0.529647619,0.706827309,0.23,
Process25,2,2,2,2,0,3,0,11,0.484848485,0.484848485,0.412276807,0.616033755,0.3525,
Process25,2,2,2,2,0,3,1,12,0.515463918,0.515463918,0.419419913,0.634453782,0.325,
Process25,2,2,2,2,0,3,2,13,0.333333333,0.333333333,0.395861761,0.599156118,0.3575,
Process25,2,2,2,2,0,3,3,14,0.368932039,0.368932039,0.451141066,0.62,0.35,
Process25,2,2,2,2,1,0,0,9,0.571428571,0.571428571,0.479942761,0.682539683,0.4,
Process25,2,2,2,2,1,0,1,10,0.518518519,0.518518519,0.458333333,0.652,0.395,
Process25,2,2,2,2,1,0,2,11,0.376068376,0.376068376,0.457462644,0.592885375,0.43,
Process25,2,2,2,2,1,0,3,12,0.264150943,0.264150943,0.40885926,0.522123894,0.4425,
Process25,2,2,2,2,1,1,0,10,0.537037037,0.537037037,0.508558442,0.692307692,0.4725,
Process25,2,2,2,2,1,1,1,11,0.636363636,0.636363636,0.467417655,0.677419355,0.35,
Process25,2,2,2,2,1,1,2,12,0.377358491,0.377358491,0.452616725,0.61752988,0.4075,
Process25,2,2,2,2,1,1,3,13,0.299065421,0.299065421,0.493862696,0.581497797,0.3825,
Process25,2,2,2,2,1,2,0,11,0.38,0.38,0.452051282,0.632,0.5225,
Process25,2,2,2,2,1,2,1,12,0.318584071,0.318584071,0.466411255,0.573221757,0.3675,
Process25,2,2,2,2,1,2,2,13,0.309278351,0.309278351,0.391411388,0.569620253,0.37,
Process25,2,2,2,2,1,2,3,14,0.317757009,0.317757009,0.436472617,0.584677419,0.36,
Process25,2,2,2,2,1,3,0,12,0.68627451,0.68627451,0.493131643,0.709677419,0.3375,
Process25,2,2,2,2,1,3,1,13,0.433962264,0.433962264,0.393182382,0.576271186,0.3,
Process25,2,2,2,2,1,3,2,14,0.326923077,0.326923077,0.43931685,0.596774194,0.355,
Process25,2,2,2,2,1,3,3,15,0.345454545,0.345454545,0.445333333,0.592,0.2775,
Process25,2,2,2,2,2,0,0,10,0.821428571,0.821428571,0.6035,0.794776119,0.545,
Process25,2,2,2,2,2,0,1,11,0.392857143,0.392857143,0.418450304,0.577868852,0.3475,
Process25,2,2,2,2,2,0,2,12,0.342857143,0.342857143,0.40318418,0.566666667,0.245,
Process25,2,2,2,2,2,0,3,13,0.352941176,0.352941176,0.408067949,0.579166667,0.2625,
Process25,2,2,2,2,2,1,0,11,0.432989691,0.432989691,0.427429487,0.62962963,0.365,
Process25,2,2,2,2,2,1,1,12,0.457142857,0.457142857,0.398372294,0.5907173,0.34,
Process25,2,2,2,2,2,1,2,13,0.525252525,0.525252525,0.462544444,0.669354839,0.3725,
Process25,2,2,2,2,2,1,3,14,0.3125,0.3125,0.436094203,0.609756098,0.3825,
Process25,2,2,2,2,2,2,0,12,0.640776699,0.640776699,0.546521739,0.746212121,0.455,
Process25,2,2,2,2,2,2,1,13,0.472727273,0.472727273,0.445126138,0.625,0.425,
Process25,2,2,2,2,2,2,2,14,0.320754717,0.320754717,0.438176471,0.588709677,0.285,
Process25,2,2,2,2,2,2,3,15,0.523364486,0.523364486,0.50233811,0.687258687,0.46,
Process25,2,2,2,2,2,3,0,13,0.37037037,0.37037037,0.411540698,0.574380165,0.285,
Process25,2,2,2,2,2,3,1,14,0.442105263,0.442105263,0.469304113,0.670634921,0.5075,
Process25,2,2,2,2,2,3,2,15,0.32,0.32,0.437769231,0.603238866,0.28,
Process25,2,2,2,2,2,3,3,16,0.429906542,0.429906542,0.497451465,0.647540984,0.3825,
Process25,2,2,2,2,3,0,0,11,0.5,0.5,0.495117647,0.661538462,0.4025,
Process25,2,2,2,2,3,0,1,12,0.529411765,0.529411765,0.53378882,0.705645161,0.455,
Process25,2,2,2,2,3,0,2,13,0.38,0.38,0.412121046,0.597510373,0.34,
Process25,2,2,2,2,3,0,3,14,0.254545455,0.254545455,0.421117647,0.542857143,0.3025,
Process25,2,2,2,2,3,1,0,12,0.589285714,0.589285714,0.525421578,0.712121212,0.45,
Process25,2,2,2,2,3,1,1,13,0.427184466,0.427184466,0.4262,0.614754098,0.44,
Process25,2,2,2,2,3,1,2,14,0.304761905,0.304761905,0.462457983,0.58649789,0.3375,
Process25,2,2,2,2,3,1,3,15,0.366972477,0.366972477,0.43629304,0.573275862,0.2125,
Process25,2,2,2,2,3,2,0,13,0.568627451,0.568627451,0.43824359,0.652892562,0.3425,
Process25,2,2,2,2,3,2,1,14,0.4375,0.4375,0.392866883,0.598290598,0.3475,
Process25,2,2,2,2,3,2,2,15,0.387096774,0.387096774,0.435689829,0.62173913,0.265,
Process25,2,2,2,2,3,2,3,16,0.196428571,0.196428571,0.438593074,0.504310345,0.2775,
Process25,2,2,2,2,3,3,0,14,0.605504587,0.605504587,0.456151515,0.662601626,0.3575,
Process25,2,2,2,2,3,3,1,15,0.485981308,0.485981308,0.517080952,0.67611336,0.3325,
Process25,2,2,2,2,3,3,2,16,0.381818182,0.381818182,0.455024133,0.611111111,0.395,
Process25,2,2,2,2,3,3,3,17,0.336283186,0.336283186,0.473735119,0.583333333,0.2975,
Process25,2,2,2,3,0,0,0,9,0.653846154,0.653846154,0.520511471,0.72265625,0.33,
Process25,2,2,2,3,0,0,1,10,0.330097087,0.330097087,0.377225275,0.562248996,0.35,
Process25,2,2,2,3,0,0,2,11,0.262626263,0.262626263,0.359339478,0.53877551,0.2725,
Process25,2,2,2,3,0,0,3,12,0.403669725,0.403669725,0.401321569,0.586614173,0.32,
Process25,2,2,2,3,0,1,0,10,0.660194175,0.660194175,0.497310606,0.718045113,0.4225,
Process25,2,2,2,3,0,1,1,11,0.469565217,0.469565217,0.461069102,0.641791045,0.36,
Process25,2,2,2,3,0,1,2,12,0.373831776,0.373831776,0.430565785,0.609195402,0.4425,
Process25,2,2,2,3,0,1,3,13,0.462962963,0.462962963,0.457644231,0.65037594,0.39,
Process25,2,2,2,3,0,2,0,11,0.431372549,0.431372549,0.407067932,0.614173228,0.2975,
Process25,2,2,2,3,0,2,1,12,0.481481481,0.481481481,0.449945402,0.633064516,0.245,
Process25,2,2,2,3,0,2,2,13,0.2,0.2,0.381357759,0.541832669,0.415,
Process25,2,2,2,3,0,2,3,14,0.550458716,0.550458716,0.513480186,0.697318008,0.4475,
Process25,2,2,2,3,0,3,0,12,0.514285714,0.514285714,0.400707345,0.616,0.38,
Process25,2,2,2,3,0,3,1,13,0.294117647,0.294117647,0.366776538,0.546558704,0.425,
Process25,2,2,2,3,0,3,2,14,0.264150943,0.264150943,0.399166667,0.556862745,0.34,
Process25,2,2,2,3,0,3,3,15,0.349514563,0.349514563,0.422033333,0.606177606,0.34,
Process25,2,2,2,3,1,0,0,10,0.666666667,0.666666667,0.557661903,0.752808989,0.4125,
Process25,2,2,2,3,1,0,1,11,0.403846154,0.403846154,0.402633093,0.596837945,0.2975,
Process25,2,2,2,3,1,0,2,12,0.385964912,0.385964912,0.459434837,0.604743083,0.4375,
Process25,2,2,2,3,1,0,3,13,0.336448598,0.336448598,0.418261555,0.590733591,0.2675,
Process25,2,2,2,3,1,1,0,11,0.514851485,0.514851485,0.435533333,0.65503876,0.345,
Process25,2,2,2,3,1,1,1,12,0.625,0.625,0.56521645,0.73828125,0.4775,
Process25,2,2,2,3,1,1,2,13,0.403846154,0.403846154,0.400666667,0.596837945,0.285,
Process25,2,2,2,3,1,1,3,14,0.31372549,0.31372549,0.335891357,0.518828452,0.3175,
Process25,2,2,2,3,1,2,0,12,0.5,0.5,0.392886905,0.610441767,0.425,
Process25,2,2,2,3,1,2,1,13,0.389380531,0.389380531,0.433269231,0.604562738,0.4175,
Process25,2,2,2,3,1,2,2,14,0.280373832,0.280373832,0.368241758,0.526315789,0.3525,
Process25,2,2,2,3,1,2,3,15,0.294117647,0.294117647,0.429957983,0.585365854,0.3875,
Process25,2,2,2,3,1,3,0,13,0.691588785,0.691588785,0.53151049,0.737451737,0.4275,
Process25,2,2,2,3,1,3,1,14,0.256880734,0.256880734,0.398323276,0.545098039,0.375,
Process25,2,2,2,3,1,3,2,15,0.448598131,0.448598131,0.453697677,0.645283019,0.3325,
Process25,2,2,2,3,1,3,3,16,0.3,0.3,0.405763889,0.58984375,0.2475,
Process25,2,2,2,3,2,0,0,11,0.485981308,0.485981308,0.424357309,0.631782946,0.38,
Process25,2,2,2,3,2,0,1,12,0.558558559,0.558558559,0.420867095,0.62992126,0.4475,
Process25,2,2,2,3,2,0,2,13,0.4,0.4,0.434417921,0.636015326,0.32,
Process25,2,2,2,3,2,0,3,14,0.5,0.5,0.433238526,0.624521073,0.35,
Process25,2,2,2,3,2,1,0,12,0.561403509,0.561403509,0.491041667,0.688644689,0.47,
Process25,2,2,2,3,2,1,1,13,0.545454545,0.545454545,0.412050585,0.64,0.305,
Process25,2,2,2,3,2,1,2,14,0.423076923,0.423076923,0.405614719,0.606299213,0.425,
Process25,2,2,2,3,2,1,3,15,0.290909091,0.290909091,0.408729167,0.560311284,0.3875,
Process25,2,2,2,3,2,2,0,13,0.486486486,0.486486486,0.489254902,0.662790698,0.2925,
Process25,2,2,2,3,2,2,1,14,0.551724138,0.551724138,0.486342033,0.681318681,0.4925,
Process25,2,2,2,3,2,2,2,15,0.4,0.4,0.437753452,0.615969582,0.355,
Process25,2,2,2,3,2,2,3,16,0.528301887,0.528301887,0.501090909,0.691119691,0.435,
Process25,2,2,2,3,2,3,0,14,0.414414414,0.414414414,0.405,0.588235294,0.43,
Process25,2,2,2,3,2,3,1,15,0.314814815,0.314814815,0.396875843,0.543933054,0.3175,
Process25,2,2,2,3,2,3,2,16,0.333333333,0.333333333,0.34014881,0.543933054,0.3425,
Process25,2,2,2,3,2,3,3,17,0.485981308,0.485981308,0.426477454,0.631782946,0.355,
Process25,2,2,2,3,3,0,0,12,0.475247525,0.475247525,0.421477146,0.63671875,0.3,
Process25,2,2,2,3,3,0,1,13,0.303571429,0.303571429,0.435133971,0.564516129,0.425,
Process25,2,2,2,3,3,0,2,14,0.222222222,0.222222222,0.375264368,0.491452991,0.2625,
Process25,2,2,2,3,3,0,3,15,0.274509804,0.274509804,0.385122004,0.538135593,0.35,
Process25,2,2,2,3,3,1,0,13,0.666666667,0.666666667,0.521940393,0.719230769,0.4025,
Process25,2,2,2,3,3,1,1,14,0.20754717,0.20754717,0.348125,0.489711934,0.23,
Process25,2,2,2,3,3,1,2,15,0.403846154,0.403846154,0.420893939,0.600823045,0.385,
Process25,2,2,2,3,3,1,3,16,0.358974359,0.358974359,0.426901197,0.580152672,0.3025,
Process25,2,2,2,3,3,2,0,14,0.701754386,0.701754386,0.52222028,0.727941176,0.355,
Process25,2,2,2,3,3,2,1,15,0.648148148,0.648148148,0.492,0.707865169,0.4975,
Process25,2,2,2,3,3,2,2,16,0.436363636,0.436363636,0.415058824,0.6015625,0.3675,
Process25,2,2,2,3,3,2,3,17,0.466019417,0.466019417,0.417054745,0.62890625,0.33,
Process25,2,2,2,3,3,3,0,15,0.452173913,0.452173913,0.47820098,0.638132296,0.45,
Process25,2,2,2,3,3,3,1,16,0.296296296,0.296296296,0.431967949,0.570850202,0.3425,
Process25,2,2,2,3,3,3,2,17,0.376237624,0.376237624,0.451171717,0.628,0.3725,
Process25,2,2,2,3,3,3,3,18,0.226415094,0.226415094,0.35166751,0.5,0.39,
Process25,2,2,3,0,0,0,0,7,0.811881188,0.811881188,0.626469697,0.803571429,0.435,
Process25,2,2,3,0,0,0,1,8,0.611111111,0.611111111,0.593348318,0.745901639,0.475,
Process25,2,2,3,0,0,0,2,9,0.704761905,0.704761905,0.66791958,0.806722689,0.46,
Process25,2,2,3,0,0,0,3,10,0.5,0.5,0.504769231,0.67699115,0.44,
Process25,2,2,3,0,0,1,0,8,0.595744681,0.595744681,0.445135531,0.655660377,0.445,
Process25,2,2,3,0,0,1,1,9,0.604166667,0.604166667,0.572188406,0.737556561,0.415,
Process25,2,2,3,0,0,1,2,10,0.538461538,0.538461538,0.563179487,0.715481172,0.58,
Process25,2,2,3,0,0,1,3,11,0.301075269,0.301075269,0.441442308,0.583333333,0.34,
Process25,2,2,3,0,0,2,0,9,0.717391304,0.717391304,0.579178571,0.763888889,0.3775,
Process25,2,2,3,0,0,2,1,10,0.693069307,0.693069307,0.532789433,0.73245614,0.3925,
Process25,2,2,3,0,0,2,2,11,0.347826087,0.347826087,0.43702381,0.572864322,0.2825,
Process25,2,2,3,0,0,2,3,12,0.3125,0.3125,0.493059829,0.619469027,0.375,
Process25,2,2,3,0,0,3,0,10,0.704761905,0.704761905,0.537899666,0.734782609,0.4975,
Process25,2,2,3,0,0,3,1,11,0.577319588,0.577319588,0.566351981,0.722727273,0.5425,
Process25,2,2,3,0,0,3,2,12,0.404255319,0.404255319,0.470364835,0.633484163,0.4025,
Process25,2,2,3,0,0,3,3,13,0.484210526,0.484210526,0.543877539,0.705128205,0.46,
Process25,2,2,3,0,1,0,0,8,0.589473684,0.589473684,0.447373626,0.650943396,0.43,
Process25,2,2,3,0,1,0,1,9,0.673267327,0.673267327,0.57423951,0.754237288,0.4775,
Process25,2,2,3,0,1,0,2,10,0.365384615,0.365384615,0.511289593,0.626086957,0.3475,
Process25,2,2,3,0,1,0,3,11,0.559139785,0.559139785,0.523206243,0.710526316,0.4625,
Process25,2,2,3,0,1,1,0,9,0.712871287,0.712871287,0.572531898,0.753424658,0.41,
Process25,2,2,3,0,1,1,1,10,0.64,0.64,0.514372405,0.706666667,0.4575,
